date,value_usd
2007-01-01,856717104644.82
2007-02-01,860138071070.43
2007-03-01,863433085230.14
2007-04-01,866641291191.27
2007-05-01,870701905435.66
2007-06-01,874506194360.37
2007-07-01,877742612986.04
2007-08-01,883516885372.72
2007-09-01,886406714227.77
2007-10-01,889849463080.99
2007-11-01,895230606857.26
2007-12-01,897050122775.04
2008-01-01,999150277326.60
2008-02-01,1001056153637.30
2008-03-01,1004212700156.92
2008-04-01,1005078959079.00
2008-05-01,1005224935798.01
2008-06-01,1007108675566.06
2008-07-01,1009535782999.51
2008-08-01,1010775340486.22
2008-09-01,1013900771383.65
2008-10-01,1015880080562.74
2008-11-01,1019475268453.62
2008-12-01,1020352284490.80
2009-01-01,1179861978643.52
2009-02-01,1179145384214.70
2009-03-01,1180483534569.07
2009-04-01,1181136975706.76
2009-05-01,1180578984494.43
2009-06-01,1181286733348.26
2009-07-01,1181254745280.61
2009-08-01,1181769742884.32
2009-09-01,1181758737343.36
2009-10-01,1182316522844.65
2009-11-01,1182466280486.15
2009-12-01,1182402304350.84
2010-01-01,1381278798323.68
2010-02-01,1381304144246.51
2010-03-01,1381153630306.69
2010-04-01,1381065580252.52
2010-05-01,1381266545792.27
2010-06-01,1381717246751.71
2010-07-01,1381428951894.92
2010-08-01,1381780431374.49
2010-09-01,1382143923139.75
2010-10-01,1382131190116.91
2010-11-01,1382118817462.64
2010-12-01,1382607957736.32
2011-01-01,1544432125765.24
2011-02-01,1544572237542.67
2011-03-01,1544838503602.45
2011-04-01,1545679040060.32
2011-05-01,1545525373407.88
2011-06-01,1545791371054.29
2011-07-01,1544921845952.82
2011-08-01,1545552617364.60
2011-09-01,1545763187650.79
2011-10-01,1545566306446.30
2011-11-01,1545343254938.56
2011-12-01,1545749364362.40
2012-01-01,1545469275014.23
2012-02-01,1545328089583.34
2012-03-01,1545188246219.28
2012-04-01,1545188246219.28
2012-05-01,1545609118378.29
2012-06-01,1545469275014.23
2012-07-01,1545469275014.23
2012-08-01,1545749364362.40
2012-09-01,1545622941666.68
2012-10-01,1545511415912.81
2012-11-01,1545650990863.50
2012-12-01,1546240426616.81
2013-01-01,1545819420251.11
2013-02-01,1545721046752.21
2013-03-01,1545875787058.12
2013-04-01,1546156010612.97
2013-05-01,1546015362008.81
2013-06-01,1545735272660.65
2013-07-01,1546156010612.97
2013-08-01,1546156010612.97
2013-09-01,1546296256597.08
2013-10-01,1546015362008.81
2013-11-01,1546015362008.81
2013-12-01,1546184328223.16
2014-01-01,1546043545412.32
2014-02-01,1546324037380.54
2014-03-01,1546464149157.96
2014-04-01,1546464149157.96
2014-05-01,1546464149157.96
2014-06-01,1546464149157.96
2014-07-01,1546324037380.54
2014-08-01,1546464149157.96
2014-09-01,1546184328223.16
2014-10-01,1546464149157.96
2014-11-01,1546324037380.54
2014-12-01,1546184328223.16
2015-01-01,1546324037380.54
2015-02-01,1546605066175.49
2015-03-01,1546464149157.96
2015-04-01,1546605066175.49
2015-05-01,1546605066175.49
2015-06-01,1546744909539.55
2015-07-01,1546464149157.96
2015-08-01,1546605066175.49
2015-09-01,1547039895829.57
2015-10-01,1546604931968.81
2015-11-01,1546422142466.07
2015-12-01,1546240426616.81
2016-01-01,1547362260282.99
2016-02-01,1547909420931.04
2016-03-01,1548471478520.94
2016-04-01,1549312014978.81
2016-05-01,1549200355018.26
2016-06-01,1550759165645.46
2016-07-01,1550787080635.60
2016-08-01,1550786946428.92
2016-09-01,1551813090729.87
2016-10-01,1552418094458.45
2016-11-01,1551376650595.59
2016-12-01,1552601018167.86
2017-01-01,1553445580826.23
2017-02-01,1554148823847.03
2017-03-01,1554346241878.25
2017-04-01,1554304369393.04
2017-05-01,1555164902646.73
2017-06-01,1556377862650.92
2017-07-01,1557944188852.38
2017-08-01,1559031128780.90
2017-09-01,1560218723721.93
2017-10-01,1560841174319.34
2017-11-01,1561690434211.63
2017-12-01,1563007941222.16
2018-01-01,1564993394895.75
2018-02-01,1565134714533.33
2018-03-01,1567748926518.45
2018-04-01,1569213524053.93
2018-05-01,1571675545660.13
2018-06-01,1574070463924.65
2018-07-01,1576083161554.97
2018-08-01,1578869829128.21
2018-09-01,1581060619027.34
2018-10-01,1583813600723.06
2018-11-01,1586772589677.73
2018-12-01,1589955435380.24
2019-01-01,1593847026577.56
2019-02-01,1596418024010.65
2019-03-01,1599962825138.18
2019-04-01,1603008108990.25
2019-05-01,1606901310667.77
2019-06-01,1610700567666.95
2019-07-01,1613311021864.94
2019-08-01,1616963859372.57
2019-09-01,1619277045766.92
2019-10-01,1623588301263.11
2019-11-01,1624704498248.59
2019-12-01,1627485931761.18
2020-01-01,1629991436332.79
2020-02-01,1633547510821.72
2020-03-01,1640343468853.59
2020-04-01,1640698713944.43
2020-05-01,1640269386764.37
2020-06-01,1640581014683.13
2020-07-01,1640581014683.13
2020-08-01,1640521158502.35
2020-09-01,1640431776851.23
2020-10-01,1640624363441.85
2020-11-01,1640284283706.22
2020-12-01,1640610674360.15
2021-01-01,1640461570734.94
2021-02-01,1640461570734.94
2021-03-01,1640313674969.88
2021-04-01,1640313674969.88
2021-05-01,1640313674969.88
2021-06-01,1640016675579.61
2021-07-01,1640016675579.61
2021-08-01,1639719810396.02
2021-09-01,1639719810396.02
2021-10-01,1639275183654.06
2021-11-01,1638532215454.99
2021-12-01,1638978184263.79
2022-01-01,1637642156730.96
2022-02-01,1637048560570.47
2022-03-01,1636454695996.61
2022-04-01,1635979604337.53
2022-05-01,1637063860132.37
2022-06-01,1635830366505.63
2022-07-01,1637272551524.99
2022-08-01,1639371007225.98
2022-09-01,1639833751870.19
2022-10-01,1642387705054.49
2022-11-01,1647955269313.59
2022-12-01,1654313847764.39
2023-01-01,1659731503158.18
2023-02-01,1664563748999.16
2023-03-01,1673042256220.28
2023-04-01,1678224110471.41
2023-05-01,1683683504143.72
2023-06-01,1691678464684.70
2023-07-01,1698167492031.73
2023-08-01,1706305248483.81
2023-09-01,1712988204488.30
2023-10-01,1720696365346.95
2023-11-01,1729422349692.18
2023-12-01,1737754705835.13
2024-01-01,1744697754391.96
2024-02-01,1751559205285.31
2024-03-01,1758846493984.95
2024-04-01,1765431210697.22
2024-05-01,1773519310676.45
2024-06-01,1780965768502.56
2024-07-01,1789155462941.10
2024-08-01,1798064370995.75
2024-09-01,1806309895414.57
2024-10-01,1812769799911.31
2024-11-01,1819470605404.68
2024-12-01,1826805000650.18
2025-01-01,1833441386935.53
2025-02-01,1839152552345.82
2025-03-01,1845300426303.76
2025-04-01,1851737649871.01
2025-05-01,1857658446120.71
2025-06-01,1864022929665.58
2025-07-01,1870137386159.36
2025-08-01,1878041086155.66
2025-09-01,1884659354538.77
2025-10-01,1890940361526.59
2025-11-01,1896624282980.16
2025-12-01,1903678320464.12
2026-01-01,1908690000640.75
2026-02-01,1913752276737.01
2026-03-01,1919036933307.58
