date,value_usd
2018-01-01,14071171127785.39
2018-02-01,13939919846496.43
2018-03-01,14101032584335.22
2018-04-01,13921030608728.37
2018-05-01,14058313297787.06
2018-06-01,14086064908272.96
2018-07-01,14011720863875.15
2018-08-01,14153804217166.27
2018-09-01,13983248134505.08
2018-10-01,13940863926166.34
2018-11-01,14126289582144.08
2018-12-01,14522427195325.95
2019-01-01,14617194447697.72
2019-02-01,14540386368102.05
2019-03-01,14926453798138.18
2019-04-01,14849058376129.79
2019-05-01,15301740118637.46
2019-06-01,15487979899998.56
2019-07-01,15493908108776.04
2019-08-01,16106173715163.13
2019-09-01,15915140913939.39
2019-10-01,15945045688584.74
2019-11-01,15835475114101.33
2019-12-01,15688508282571.64
2020-01-01,16232235743421.64
2020-02-01,16712988885885.05
2020-03-01,17335161595528.88
2020-04-01,17382881573985.83
2020-05-01,17439795181185.15
2020-06-01,17447249715798.72
2020-07-01,17596263964372.34
2020-08-01,17425605956780.53
2020-09-01,17482729784149.26
2020-10-01,17241329504395.59
2020-11-01,17299662416253.86
2020-12-01,17258413396829.96
2021-01-01,17069936363241.64
2021-02-01,16666516213766.62
2021-03-01,16268901963152.32
2021-04-01,16431793291030.52
2021-05-01,16501605498200.42
2021-06-01,16670348591158.12
2021-07-01,17002134625328.32
2021-08-01,16935065472853.87
2021-09-01,16664600025070.87
2021-10-01,16590783442189.05
2021-11-01,16771974117299.32
2021-12-01,16684085523683.09
2022-01-01,16331545025514.39
2022-02-01,16281875732759.24
2022-03-01,15620681063425.66
2022-04-01,14960196046421.56
2022-05-01,15052713305949.79
2022-06-01,14922741182540.17
2022-07-01,15364680037359.98
2022-08-01,14772539508524.78
2022-09-01,14073068205556.65
2022-10-01,13868438618587.55
2022-11-01,14369409845102.04
2022-12-01,14155580259082.41
2023-01-01,14662507723730.29
2023-02-01,14182927992030.71
2023-03-01,14710690186559.95
2023-04-01,14830543712481.78
2023-05-01,14617232669546.71
2023-06-01,14433748683497.38
2023-07-01,14339685987208.55
2023-08-01,14234877855108.59
2023-09-01,13788075907036.34
2023-10-01,13522277347014.34
2023-11-01,14138145999699.02
2023-12-01,14671472021378.75
2024-01-01,14682125724752.32
2024-02-01,14376352206939.23
2024-03-01,14481757873944.98
2024-04-01,14028512996195.60
2024-05-01,14281049848681.67
2024-06-01,14454845870075.10
2024-07-01,14873636299088.36
2024-08-01,15073800300034.45
2024-09-01,15282194739128.51
2024-10-01,14764529483039.29
2024-11-01,14915268811063.73
2024-12-01,14578419655964.74
2025-01-01,14668303430097.95
2025-02-01,15078971716202.03
2025-03-01,15130535538605.17
2025-04-01,15290330896715.64
2025-05-01,15100791295725.56
2025-06-01,15342697377947.45
2025-07-01,15251575215907.15
2025-08-01,15502946301999.20
2025-09-01,15603885108920.31
2025-10-01,15714869891816.14
2025-11-01,15870153797684.82
2025-12-01,15749352369908.18
2026-01-01,15713320632870.64
2026-02-01,16101436754012.33
2026-03-01,15727851305792.86
2026-04-01,15704207270011.14
2026-05-01,15701222143605.46
2026-06-01,15740669639880.57
2026-07-01,15670698175006.57
