date,value_usd
2018-10-01,8028590818511.15
2018-11-01,8422231704361.37
2018-12-01,8128390230000.00
2019-01-01,6270839400536.31
2019-02-01,6174813784466.21
2019-03-01,6244651788347.46
2019-04-01,6391601549978.74
2019-05-01,5923107672719.69
2019-06-01,6290799110963.18
2019-07-01,6123669977177.27
2019-08-01,5892035045988.13
2019-09-01,5991725406525.25
2019-10-01,6242419107204.11
2019-11-01,6236555778339.56
2019-12-01,6718656880000.00
2020-01-01,5886659028242.58
2020-02-01,5664389521549.68
2020-03-01,4771115426228.41
2020-04-01,5121994173799.20
2020-05-01,5274367872935.46
2020-06-01,5622734917353.68
2020-07-01,6086726621716.58
2020-08-01,6262480953160.27
2020-09-01,6199210887517.29
2020-10-01,6286383454085.19
2020-11-01,6851610324289.86
2020-12-01,7340093430000.00
2021-01-01,9035220244261.76
2021-02-01,9106403523703.22
2021-03-01,9040304972894.60
2021-04-01,9148775045052.60
2021-05-01,9299616638559.99
2021-06-01,9387999768519.05
2021-07-01,8783694888845.54
2021-08-01,8921579261629.68
2021-09-01,8576020022816.84
2021-10-01,8667939529684.86
2021-11-01,8313869468872.81
2021-12-01,8439165450000.00
2022-01-01,10578933159470.11
2022-02-01,10121898556109.07
2022-03-01,9779664712691.93
2022-04-01,9179672642091.91
2022-05-01,9235989719581.42
2022-06-01,8759627827805.85
2022-07-01,8729046281141.79
2022-08-01,8613270274246.25
2022-09-01,7619347572405.81
2022-10-01,7468619722060.53
2022-11-01,8632930886501.53
2022-12-01,8405234990000.00
2023-01-01,9679573081748.96
2023-02-01,8947051575724.47
2023-03-01,9234911711661.27
2023-04-01,9157680849206.03
2023-05-01,8937690639742.64
2023-06-01,9330847051959.42
2023-07-01,9894566346857.85
2023-08-01,9238860177070.76
2023-09-01,8951103439518.41
2023-10-01,8656270193842.29
2023-11-01,9330847051959.42
2023-12-01,9663523140000.00
2024-01-01,8602539198638.63
2024-02-01,8961071700692.88
2024-03-01,9205322620960.90
2024-04-01,9185154063963.99
2024-05-01,9364420314991.12
2024-06-01,9609583073164.83
2024-07-01,9690810530869.95
2024-08-01,9785574096141.39
2024-09-01,10347393290653.29
2024-10-01,10029255568231.16
2024-11-01,9760755346030.61
2024-12-01,9595145940000.00
2025-01-01,12792554010403.44
2025-02-01,12939285446284.52
2025-03-01,13086018058133.82
2025-04-01,13103984500749.66
2025-05-01,13631018182327.08
2025-06-01,14585466924793.81
2025-07-01,14682219710905.74
2025-08-01,15075277683991.39
2025-09-01,16145603983892.30
2025-10-01,16720072695957.68
2025-11-01,16423767508983.95
2025-12-01,16778406600000.00
2026-01-01,18124726763608.46
2026-02-01,19191970850778.90
2026-03-01,17416298806606.54
2026-04-01,19624388480518.05
2026-05-01,21038177469378.40
2026-06-01,21088958129480.31
2026-07-01,19510599442660.11
