date,value_usd
2018-04-01,8995792338335.72
2018-05-01,8885754317976.87
2018-06-01,8552222921893.46
2018-07-01,8363585362066.51
2018-08-01,8203654751193.68
2018-09-01,8143509321348.81
2018-10-01,8285670791358.33
2018-11-01,8339664017018.49
2018-12-01,8736759012263.93
2019-01-01,9019713683383.75
2019-02-01,8972555127737.31
2019-03-01,8837228327741.51
2019-04-01,8767515027325.68
2019-05-01,8924712437641.27
2019-06-01,9634833984618.65
2019-07-01,9746922739705.74
2019-08-01,10382547050981.81
2019-09-01,10017575505387.04
2019-10-01,10329920425600.28
2019-11-01,10016892205247.73
2019-12-01,10385281085849.36
2020-01-01,10818599331581.35
2020-02-01,10690107201599.27
2020-03-01,10822016666588.21
2020-04-01,11510950903385.12
2020-05-01,11871138513694.41
2020-06-01,12254563334602.11
2020-07-01,13415090636656.09
2020-08-01,13447896552135.77
2020-09-01,12900439650898.77
2020-10-01,12831409650622.24
2020-11-01,12136323209640.61
2020-12-01,12938713636113.54
2021-01-01,12625686250071.29
2021-02-01,11810993083849.54
2021-03-01,11713257803239.51
2021-04-01,12078912648973.60
2021-05-01,13002959701104.58
2021-06-01,12102833994021.62
2021-07-01,12388522700008.99
2021-08-01,12404926074903.98
2021-09-01,11996896608808.94
2021-10-01,12186216634464.90
2021-11-01,12121970569473.86
2021-12-01,12490359450075.49
2022-01-01,12268232674629.55
2022-02-01,12981772390924.11
2022-03-01,13322138457021.24
2022-04-01,13049435790922.01
2022-05-01,12594246100559.93
2022-06-01,12330428004892.36
2022-07-01,12048839934051.16
2022-08-01,11706423133225.79
2022-09-01,11361955597672.18
2022-10-01,11180836842308.57
2022-11-01,11933333843957.21
2022-12-01,12437048690244.35
2023-01-01,13187495791475.05
2023-02-01,12499928154956.76
2023-03-01,13457465257017.04
2023-04-01,13601676627444.50
2023-05-01,13422608606809.12
2023-06-01,13130084396497.74
2023-07-01,13467717262037.62
2023-08-01,13246957086870.31
2023-09-01,12631153485496.09
2023-10-01,13568186577515.21
2023-11-01,13929740788103.12
2023-12-01,14095822768850.36
2024-01-01,14000137388658.26
2024-02-01,13981684113345.34
2024-03-01,15155196620977.14
2024-04-01,15660962201992.51
2024-05-01,15876254307424.73
2024-06-01,15909061057214.71
2024-07-01,16584326788294.49
2024-08-01,17044300413942.05
2024-09-01,18016874290618.70
2024-10-01,18715377232296.88
2024-11-01,18159718226457.23
2024-12-01,17969714066351.66
2025-01-01,19222509413590.88
2025-02-01,19388592228648.42
2025-03-01,21343307852572.68
2025-04-01,22588584395348.57
2025-05-01,22478545540679.41
2025-06-01,22516136225754.88
2025-07-01,22507934955462.54
2025-08-01,23741592892939.21
2025-09-01,26250600922424.51
2025-10-01,27217022594916.44
2025-11-01,28830687183983.65
2025-12-01,29564049278800.67
2026-01-01,32217950310232.12
2026-02-01,35748741506768.73
2026-03-01,31764813023218.89
2026-04-01,31539953047215.71
2026-05-01,31169512597575.53
2026-06-01,27495193330750.77
2026-07-01,28266146110643.25
