date,value_usd
2011-03-01,1327024459237.55
2011-04-01,1358581646510.41
2011-05-01,1362193839413.23
2011-06-01,1372477343143.37
2011-07-01,1425998239515.20
2011-08-01,1435175593288.70
2011-09-01,1435049465552.80
2011-10-01,1464762884558.74
2011-11-01,1472456121431.05
2011-12-01,1474870447728.79
2012-01-01,1508616207915.12
2012-02-01,1499895911085.57
2012-03-01,1487003963673.18
2012-04-01,1513543376123.90
2012-05-01,1543001625815.96
2012-06-01,1532681907191.35
2012-07-01,1559573062007.87
2012-08-01,1555720546510.35
2012-09-01,1563682689380.66
2012-10-01,1573443089079.62
2012-11-01,1582222217768.38
2012-12-01,1569220238128.73
2013-01-01,1561077853312.41
2013-02-01,1564050527255.10
2013-03-01,1567411019703.66
2013-04-01,1579827317084.53
2013-05-01,1513581672334.14
2013-06-01,1456034539974.87
2013-07-01,1469167781262.65
2013-08-01,1442337123357.97
2013-09-01,1467667707607.20
2013-10-01,1472714620850.17
2013-11-01,1457152484054.23
2013-12-01,1435984670107.21
2014-01-01,1466167772706.13
2014-02-01,1472570455044.23
2014-03-01,1464730693541.44
2014-04-01,1484069169677.57
2014-05-01,1513770517052.03
2014-06-01,1519368146448.78
2014-07-01,1517968114704.86
2014-08-01,1527190563653.46
2014-09-01,1487555928616.42
2014-10-01,1500962099779.36
2014-11-01,1503352005305.35
2014-12-01,1487548435879.63
2015-01-01,1535622945134.28
2015-02-01,1515835043545.37
2015-03-01,1508530735214.01
2015-04-01,1518756794628.79
2015-05-01,1503484376988.57
2015-06-01,1488079310156.37
2015-07-01,1496047558219.61
2015-08-01,1481837027887.24
2015-09-01,1474086624208.34
2015-10-01,1478510530262.99
2015-11-01,1476378291629.80
2015-12-01,1461454147495.76
2016-01-01,1484373319289.33
2016-02-01,1502495058224.04
2016-03-01,1527544664843.79
2016-04-01,1530743647188.30
2016-05-01,1520882928069.03
2016-06-01,1555085051427.39
2016-07-01,1565019032861.89
2016-08-01,1559655343358.13
2016-09-01,1571364548393.41
2016-10-01,1562866536088.51
2016-11-01,1530492640505.97
2016-12-01,1529870188335.18
2017-01-01,1543523619812.06
2017-02-01,1549877183097.90
2017-03-01,1549877183097.90
2017-04-01,1556848203396.66
2017-05-01,1556224641190.80
2017-06-01,1542732581063.59
2017-07-01,1549850264747.22
2017-08-01,1565929955398.94
2017-09-01,1554937694270.59
2017-10-01,1558608164015.08
2017-11-01,1559952555250.65
2017-12-01,1574545631422.26
2018-01-01,1561157359574.97
2018-02-01,1545019253327.20
2018-03-01,1560618992561.45
2018-04-01,1558570839085.54
2018-05-01,1563700727450.70
2018-06-01,1573823414848.71
2018-07-01,1565439597402.61
2018-08-01,1575531342572.78
2018-09-01,1560242274406.38
2018-10-01,1536539001583.57
2018-11-01,1543900337967.14
2018-12-01,1552103913467.22
2019-01-01,1574213314670.35
2019-02-01,1571520230813.29
2019-03-01,1602559725475.99
2019-04-01,1606103373712.66
2019-05-01,1634245121800.53
2019-06-01,1646492138831.78
2019-07-01,1651680720301.76
2019-08-01,1690182009522.71
2019-09-01,1671481803557.25
2019-10-01,1670992694350.38
2019-11-01,1675888781576.93
2019-12-01,1681698843937.01
2020-01-01,1717620827896.54
2020-02-01,1733463387304.42
2020-03-01,1702991120567.31
2020-04-01,1754568345515.07
2020-05-01,1765993242815.63
2020-06-01,1783391516387.32
2020-07-01,1824859929375.56
2020-08-01,1841099326324.34
2020-09-01,1834139267621.98
2020-10-01,1821730740486.67
2020-11-01,1843723032988.93
2020-12-01,1863959666258.70
2021-01-01,1868924436905.80
2021-02-01,1837383761404.74
2021-03-01,1832565099124.98
2021-04-01,1858765950876.48
2021-05-01,1877798057330.69
2021-06-01,1891405977369.31
2021-07-01,1942016361762.90
2021-08-01,1938830144821.81
2021-09-01,1923704113057.69
2021-10-01,1945049116354.26
2021-11-01,1961874750579.36
2021-12-01,1969779449134.30
2022-01-01,1929225427542.73
2022-02-01,1945733036717.57
2022-03-01,1909239939709.68
2022-04-01,1867560342547.58
2022-05-01,1849029833194.87
2022-06-01,1791423591467.62
2022-07-01,1868630971381.68
2022-08-01,1818098844461.19
2022-09-01,1695698051341.13
2022-10-01,1719783592494.41
2022-11-01,1751305536153.50
2022-12-01,1728234567062.81
2023-01-01,1764117699794.56
2023-02-01,1740249864271.23
2023-03-01,1790096683284.56
2023-04-01,1791023285067.11
2023-05-01,1769601689350.05
2023-06-01,1763587380535.37
2023-07-01,1764311678424.69
2023-08-01,1749974742847.65
2023-09-01,1716430454028.24
2023-10-01,1704014989173.69
2023-11-01,1751332454504.17
2023-12-01,1793991518869.48
2024-01-01,1800000000000.00
2024-02-01,1781140504000.64
2024-03-01,1792656424177.70
2024-04-01,1762345806299.03
2024-05-01,1793663642257.89
2024-06-01,1807322762664.56
2024-07-01,1838543193045.20
2024-08-01,1853233536040.64
2024-09-01,1880987604377.02
2024-10-01,1846247807777.08
2024-11-01,1855443477129.38
2024-12-01,1823633340612.80
2025-01-01,1848621756548.80
2025-02-01,1888500183040.16
2025-03-01,1901336906207.35
2025-04-01,1903730974364.90
2025-05-01,1891701246700.44
2025-06-01,1909452650181.77
2025-07-01,1909627064443.63
2025-08-01,1940416523704.68
2025-09-01,1948598453520.71
2025-10-01,1954881668333.39
2025-11-01,1959125609950.79
2025-12-01,1946997505427.42
2026-01-01,1957094800772.99
2026-02-01,1981894927008.64
2026-03-01,1954968944841.51
2026-04-01,1976226394121.19
2026-05-01,1979983030338.72
2026-06-01,1970941517108.07
2026-07-01,1969086370981.59
