date,value_usd
2023-03-01,1340604283791.95
2023-04-01,1344801866857.17
2023-05-01,1291526340100.26
2023-06-01,1364232311097.44
2023-07-01,1391987222969.80
2023-08-01,1344966970294.81
2023-09-01,1247271885623.94
2023-10-01,1202102418638.11
2023-11-01,1347337333836.99
2023-12-01,1474597576652.66
2024-01-01,1400000000000.00
2024-02-01,1427703290746.57
2024-03-01,1455558078275.34
2024-04-01,1339928018989.20
2024-05-01,1401024987951.40
2024-06-01,1427302665922.54
2024-07-01,1540621136807.01
2024-08-01,1621051620123.82
2024-09-01,1674054733222.38
2024-10-01,1617863454507.38
2024-11-01,1686770783965.79
2024-12-01,1545551375143.91
2025-01-01,1571056138976.25
2025-02-01,1629179141939.06
2025-03-01,1587019270751.40
2025-04-01,1548281964368.20
2025-05-01,1565634798570.40
2025-06-01,1576413934898.47
2025-07-01,1577830008987.61
2025-08-01,1632701862949.52
2025-09-01,1633642826296.72
2025-10-01,1593614991768.88
2025-11-01,1632213285826.94
2025-12-01,1595712801377.90
2026-01-01,1637368384665.56
2026-02-01,1725548349216.11
2026-03-01,1616598175826.44
2026-04-01,1755658615227.23
2026-05-01,1744176421609.93
2026-06-01,1772971471111.91
2026-07-01,1838977496916.46
