date,value_usd
2020-03-01,10461976797699.21
2020-04-01,10968940096274.81
2020-05-01,11238800239750.50
2020-06-01,11477917234064.32
2020-07-01,11833745069116.35
2020-08-01,11623305372761.11
2020-09-01,11572196279006.55
2020-10-01,11513131788938.44
2020-11-01,11947355507674.94
2020-12-01,11965353281376.04
2021-01-01,11746194262613.18
2021-02-01,11480340667694.63
2021-03-01,11310662929956.10
2021-04-01,11428648064434.19
2021-05-01,11499810218157.79
2021-06-01,11754121214870.04
2021-07-01,11920913099885.16
2021-08-01,11879909773130.20
2021-09-01,11700831680998.09
2021-10-01,11762962440377.77
2021-11-01,11749006160789.18
2021-12-01,11744996361482.71
2022-01-01,11323123052162.61
2022-02-01,11081779294553.34
2022-03-01,10761098561326.70
2022-04-01,10040182319050.52
2022-05-01,10227322269536.96
2022-06-01,9856810799732.32
2022-07-01,10294884218370.48
2022-08-01,9838909735823.98
2022-09-01,9250559864174.40
2022-10-01,9181618784934.91
2022-11-01,9791979480341.40
2022-12-01,9640095531783.12
2023-01-01,10137506503433.64
2023-02-01,9714866829957.48
2023-03-01,10088743638012.65
2023-04-01,10149679747011.21
2023-05-01,9970139235785.98
2023-06-01,10050905728424.04
2023-07-01,10056312537257.85
2023-08-01,9932714984050.43
2023-09-01,9579383724488.78
2023-10-01,9348334277340.62
2023-11-01,10056420624673.28
2023-12-01,10546701890341.70
2024-01-01,10500000000000.00
2024-02-01,10297136987660.62
2024-03-01,10455816627706.69
2024-04-01,10116730151737.24
2024-05-01,10340684025771.32
2024-06-01,10402350740683.24
2024-07-01,10676771685477.93
2024-08-01,10876483909022.98
2024-09-01,11089979309754.46
2024-10-01,10737385157604.84
2024-11-01,10929683234600.85
2024-12-01,10637224694425.69
2025-01-01,10698954798949.67
2025-02-01,10952661968972.68
2025-03-01,10902008792812.56
2025-04-01,10872504179147.87
2025-05-01,10894949790628.52
2025-06-01,11121830964440.05
2025-07-01,11111848725915.24
2025-08-01,11227809456244.06
2025-09-01,11438580729031.62
2025-10-01,11455677232479.20
2025-11-01,11562351384641.20
2025-12-01,11477080978797.53
2026-01-01,11516660477343.13
2026-02-01,11675357183823.22
2026-03-01,11433346209912.65
2026-04-01,11465577389583.27
2026-05-01,11564450556025.19
2026-06-01,11577506378047.60
2026-07-01,11457350555700.12
