date,value_usd
2024-09-01,6729540069788.80
2024-10-01,6753606419836.92
2024-11-01,6778571764283.62
2024-12-01,6805896594028.92
2025-01-01,6830620439980.33
2025-02-01,6851900307390.39
2025-03-01,6874803164687.97
2025-04-01,6898786015256.37
2025-05-01,6920843877818.92
2025-06-01,6944553730088.30
2025-07-01,6967335088142.91
2025-08-01,6996780904672.82
2025-09-01,7021437251044.82
2025-10-01,7044838105239.50
2025-11-01,7066013473300.67
2025-12-01,7092293809553.96
2026-01-01,7110965693213.76
2026-02-01,7129824575708.41
2026-03-01,7149513453031.56
2026-04-01,7170559821896.49
2026-05-01,7191277192811.34
2026-06-01,7210946570255.99
2026-07-01,7225298980829.43
