date,value_usd
2000-02-01,4014354059036.53
2000-03-01,3668660794251.22
2000-04-01,3643646462243.11
2000-05-01,3723267342332.06
2000-06-01,3647884818016.17
2000-07-01,3613768694889.73
2000-08-01,3635308594046.07
2000-09-01,3627849661291.17
2000-10-01,3625972867531.44
2000-11-01,3716916264331.13
2000-12-01,3713155253998.59
2001-01-01,3713155253998.59
2001-02-01,4368654100938.81
2001-03-01,4168704565151.00
2001-04-01,4116939465628.05
2001-05-01,4188473531129.53
2001-06-01,4078303295950.76
2001-07-01,4082225602258.66
2001-08-01,4051254705302.45
2001-09-01,3997207587039.74
2001-10-01,3997028704714.81
2001-11-01,4006621115591.70
2001-12-01,3980966343206.55
2002-01-01,3980966343206.55
2002-02-01,4364948261884.18
2002-03-01,4174398649386.43
2002-04-01,4106889419764.42
2002-05-01,4058660745373.73
2002-06-01,4134927789476.82
2002-07-01,4188116197199.72
2002-08-01,4200064181319.06
2002-09-01,4314039294771.51
2002-10-01,4296440621231.46
2002-11-01,4292786314294.45
2002-12-01,4154905604092.54
2003-01-01,4154905604092.54
2003-02-01,4578145831925.41
2003-03-01,4555129907932.36
2003-04-01,4498156177282.57
2003-05-01,4482697750254.49
2003-06-01,4443162842194.99
2003-07-01,4422661697815.16
2003-08-01,4463326030803.28
2003-09-01,4554528095221.46
2003-10-01,4591250404404.15
2003-11-01,4565258502963.20
2003-12-01,4393045945314.94
2004-01-01,4393045945314.94
2004-02-01,4877548564994.29
2004-03-01,4938404246682.21
2004-04-01,4856989362375.28
2004-05-01,4945586025578.56
2004-06-01,4969502398884.65
2004-07-01,4961735295977.96
2004-08-01,5056886462128.50
2004-09-01,5148023865831.03
2004-10-01,5153782880766.93
2004-11-01,5190635052156.08
2004-12-01,5166539689096.86
2005-01-01,5166539689096.86
2005-02-01,5948273654275.53
2005-03-01,5732897447888.71
2005-04-01,5633790280207.75
2005-05-01,5615042510023.43
2005-06-01,5679428722558.35
2005-07-01,5744685926649.42
2005-08-01,6310689737249.65
2005-09-01,6428178882145.25
2005-10-01,6487600757297.59
2005-11-01,6600779547378.35
2005-12-01,6442672086955.58
2006-01-01,6442672086955.58
2006-02-01,6838573015207.11
2006-03-01,6641305364695.23
2006-04-01,6778543079583.80
2006-05-01,6956220764981.10
2006-06-01,6985834312705.60
2006-07-01,7017108703840.17
2006-08-01,7074871670959.45
2006-09-01,7128113700623.74
2006-10-01,7163288536083.10
2006-11-01,7331612025211.24
2006-12-01,7152653977555.63
2007-01-01,7152653977555.63
2007-02-01,8827001251613.89
2007-03-01,8179451439809.73
2007-04-01,8198786913398.05
2007-05-01,8363669311963.82
2007-06-01,8470852276815.28
2007-07-01,8669454177905.57
2007-08-01,8870175826796.83
2007-09-01,9079913352366.15
2007-10-01,9226296442160.85
2007-11-01,9407136423020.86
2007-12-01,9299302261685.88
2008-01-01,9299302261685.88
2008-02-01,10275354481854.45
2008-03-01,9888580819574.39
2008-04-01,9937803662338.12
2008-05-01,10193075090633.88
2008-06-01,10350473161377.88
2008-07-01,10407703782628.04
2008-08-01,10409268771396.99
2008-09-01,10329316074748.03
2008-10-01,10261907991060.63
2008-11-01,10274021703444.52
2008-12-01,10215035933860.37
2009-01-01,10215035933860.37
2009-02-01,12314318167364.38
2009-03-01,11966236246714.36
2009-04-01,12276143963173.47
2009-05-01,12576998209150.27
2009-06-01,12656652957933.29
2009-07-01,12850186177859.21
2009-08-01,13042027586927.11
2009-09-01,12986529812886.18
2009-10-01,13127680777400.29
2009-11-01,13275703633090.58
2009-12-01,13057109718457.47
2010-01-01,13057109718457.47
2010-02-01,16128431043242.08
2010-03-01,14494382980565.82
2010-04-01,14928653966301.41
2010-05-01,14660521484885.98
2010-06-01,14232183529202.13
2010-07-01,14126932334469.73
2010-08-01,14116285976236.01
2010-09-01,14560993349005.66
2010-10-01,14838132710964.33
2010-11-01,14932289406159.53
2010-12-01,14924503309468.58
2011-01-01,14924503309468.58
2011-02-01,19553817526358.94
2011-03-01,17425426109240.08
2011-04-01,17231163656896.58
2011-05-01,17310231984253.02
2011-06-01,17063250500126.12
2011-07-01,17177682529220.78
2011-08-01,17385198078413.22
2011-09-01,17318970291975.46
2011-10-01,17411774739637.23
2011-11-01,17300853413008.21
2011-12-01,17374398662729.77
2012-01-01,17374398662729.77
2012-02-01,19129630790909.55
2012-03-01,18489894269504.69
2012-04-01,18906930483587.14
2012-05-01,19005555462153.16
2012-06-01,19082877014253.13
2012-07-01,19383537339253.44
2012-08-01,19584857493092.30
2012-09-01,19807873707968.62
2012-10-01,20003405280344.17
2012-11-01,19978599204725.87
2012-12-01,19878912658154.27
2013-01-01,19878912658154.27
2013-02-01,24432002904389.79
2013-03-01,23498454056746.02
2013-04-01,23632681004085.95
2013-05-01,23590000099406.08
2013-06-01,23209983366098.41
2013-07-01,23235935906430.55
2013-08-01,23276425650010.73
2013-09-01,23190914791162.96
2013-10-01,23322837339886.07
2013-11-01,23186590683232.61
2013-12-01,23158165747984.29
2014-01-01,23158165747984.29
2014-02-01,24988905835783.18
2014-03-01,24131701256247.75
2014-04-01,24076255864268.63
2014-05-01,23996611857619.31
2014-06-01,23719622387893.52
2014-07-01,23867917817555.50
2014-08-01,24005571375537.67
2014-09-01,24037742716288.50
2014-10-01,24188024978131.99
2014-11-01,24097272610066.03
2014-12-01,23918892239241.12
2015-01-01,23918892239241.12
2015-02-01,25871776723371.43
2015-03-01,25417935089200.07
2015-04-01,26081848610739.37
2015-05-01,26537697812034.88
2015-06-01,26774690140917.14
2015-07-01,27074209119350.01
2015-08-01,26543394458640.35
2015-09-01,26514271242801.28
2015-10-01,26740568349457.85
2015-11-01,26484788732489.29
2015-12-01,26119468481248.48
2016-01-01,26119468481248.48
2016-02-01,29610442782641.85
2016-03-01,30252991263973.75
2016-04-01,30449850988610.87
2016-05-01,29952946505299.76
2016-06-01,29428313765480.92
