date,value_usd
2022-12-01,97810538.00
2023-01-01,102895742.85
2023-02-01,99530222.91
2023-03-01,103233832.67
2023-04-01,104074917.60
2023-05-01,102578002.43
2023-06-01,101290383.93
2023-07-01,100630279.96
2023-08-01,99894786.63
2023-09-01,96759270.41
2023-10-01,94894000.59
2023-11-01,99215924.72
2023-12-01,102958615.00
2024-01-01,107949589.34
2024-02-01,105701395.40
2024-03-01,106476422.79
2024-04-01,103143934.28
2024-05-01,105000661.45
2024-06-01,106278525.52
2024-07-01,109357651.94
2024-08-01,110829366.53
2024-09-01,112361576.27
2024-10-01,108555477.61
2024-11-01,109663743.55
2024-12-01,107187105.00
2025-01-01,105857126.00
2025-02-01,108820806.73
2025-03-01,109192937.93
2025-04-01,110346118.95
2025-05-01,108978263.48
2025-06-01,110724061.11
2025-07-01,110066429.80
2025-08-01,111880515.39
2025-09-01,112608972.36
2025-10-01,113409909.99
2025-11-01,114530569.87
2025-12-01,113658779.00
2026-01-01,115869822.45
2026-02-01,118731785.69
2026-03-01,115976971.44
2026-04-01,115802620.63
2026-05-01,115780608.35
2026-06-01,116071493.67
2026-07-01,115555525.00
