date,value_usd
2022-11-01,8037236526366.92
2022-12-01,7481669660000.00
2023-01-01,8196906656634.29
2023-02-01,8056558565920.92
2023-03-01,8256055210374.49
2023-04-01,8597406049666.29
2023-05-01,8157172681209.88
2023-06-01,8505362562994.16
2023-07-01,8752113874793.87
2023-08-01,8397839447976.98
2023-09-01,8020446178303.83
2023-10-01,7772618912655.22
2023-11-01,8531328260633.82
2023-12-01,4992320970000.00
2024-01-01,4931154989276.22
2024-02-01,5049615166035.50
2024-03-01,5242654223119.32
2024-04-01,5108747031391.21
2024-05-01,5438066361300.84
2024-06-01,5277626755481.89
2024-07-01,5411207821091.34
2024-08-01,5606441167690.09
2024-09-01,5633438375698.08
2024-10-01,5322845618389.52
2024-11-01,5229352386153.46
2024-12-01,4769654240000.00
2025-01-01,5072501117468.32
2025-02-01,5275400463776.39
2025-03-01,5297573163314.19
2025-04-01,5501297935142.68
2025-05-01,5791792328728.71
2025-06-01,5933670994677.97
2025-07-01,5792028336609.10
2025-08-01,6010234479730.70
2025-09-01,6125828972123.93
2025-10-01,6164211559854.28
2025-11-01,6258631569713.99
2025-12-01,6710565910000.00
2026-01-01,7022778980447.56
2026-02-01,7237073493421.75
2026-03-01,6646812152794.42
2026-04-01,7026606525604.24
2026-05-01,7177396090515.48
2026-06-01,7236738629989.18
2026-07-01,7404293191892.46
2026-08-01,7540789638110.96
