mode,id,name,date,rs_ratio,rs_momentum,quadrant,prev_quadrant,transition,bars_in_quadrant,heading,heading_sector,velocity,path_len_3,vel_trend,distance,mom_above_3,ratio_above_3,rel_1m,rel_3m,rel_6m
us_gics,gics_l1_10,能源,1996-06-01,92.77389812995203,111.77486906960007,improving,improving,improving->improving,7,143.43673849134217,SE,1.8688110088870717,4.958171447616308,stable,13.815357029137367,3,0,0.00722193996430065,-0.016000107831928956,0.014391248841342463
us_gics,gics_l1_10,能源,1996-07-01,94.38579829064427,109.93964415063192,improving,improving,improving->improving,8,138.70677272007435,SE,2.4425954702408954,5.126372714193613,accel,11.41559401321386,3,0,-0.005305557286175544,0.01100528010897972,-0.007403980968477164
us_gics,gics_l1_10,能源,1996-08-01,95.6521299711793,108.92398102036245,improving,improving,improving->improving,9,128.73140611584878,SE,1.623319906646704,5.934726385774671,stable,9.92680265943201,3,0,-0.01886075254910824,-0.0161270392382471,-0.06370030160688267
us_gics,gics_l1_10,能源,1996-09-01,93.73764415320872,106.23622606855557,improving,improving,improving->improving,10,215.46224203884688,SW,3.2998913055088512,7.36580668239645,stable,8.837851341246521,3,0,0.034649656752271385,0.031355545275147945,0.06313991968672794
us_gics,gics_l1_10,能源,1996-10-01,100.66674967177438,108.00669568427773,leading,improving,improving->leading,1,75.66690711488265,NE,7.151717692108136,12.074928904263691,accel,8.034409182101871,3,1,-0.030831622619055032,-0.017673097214338407,-0.027606117314146195
us_gics,gics_l1_10,能源,1996-11-01,97.6562648822454,105.42152832182886,improving,leading,leading->improving,1,229.34661163068805,SW,3.968136711336474,14.41974570895346,stable,5.906442554244359,3,1,0.02438293805551106,-0.040921105439097216,0.012206202166151092
us_gics,gics_l1_10,能源,1996-12-01,111.01817806237275,123.0002766477554,leading,improving,improving->leading,1,37.239098972331206,NE,22.080604985813373,33.200459389257986,stable,25.503195362295966,3,2,-0.012083340436437773,0.02803360728526716,-0.025002200801077956
us_gics,gics_l1_10,能源,1997-01-01,112.42956139341428,122.9330388602402,leading,leading,leading->leading,2,92.72748792564843,SE,1.4129840152003832,27.46172571235023,stable,26.084828306851897,3,2,-0.05204317904815947,-0.008743472205314573,-0.023769636140540396
us_gics,gics_l1_10,能源,1997-02-01,75.29512955551272,86.337967386672,lagging,leading,leading->lagging,1,225.41913372372653,SW,52.136026738516634,75.6296157395304,stable,28.23086535702615,2,2,0.09187122434631478,0.05589223984626579,0.06960869338769049
us_gics,gics_l1_10,能源,1997-03-01,106.51119140633747,82.21928930665885,weakening,lagging,lagging->weakening,1,97.51624713370406,SE,31.486600747005024,85.03561150072204,stable,18.93539770615498,1,2,-0.04871846399849877,-0.055017039431833226,-0.02513148029189205
us_gics,gics_l1_10,能源,1997-04-01,100.99899635615647,78.98731770572834,weakening,weakening,weakening->weakening,2,239.6155763069121,SW,6.389830568994869,90.01245805451653,decel,21.036416304104925,0,2,0.006675272021833045,-0.013217447968323137,0.0397561141435252
us_gics,gics_l1_10,能源,1997-05-01,100.41512602082322,105.66944490867655,leading,weakening,weakening->leading,1,358.7464279866242,NW,26.688514695328983,64.56494601132889,stable,5.684622695103257,1,3,-0.007657934266444011,0.009165384834024515,-0.040833708240792355
us_gics,gics_l1_10,能源,1997-06-01,95.21769652439782,94.26359329033309,lagging,leading,leading->lagging,1,204.49785136402707,SW,12.534222134220414,45.612567398544265,stable,7.468385934823414,1,2,-0.010813995614166627,0.03029245882401632,-0.05349488497747834
us_gics,gics_l1_10,能源,1997-07-01,86.61762843114047,85.0120566207159,lagging,lagging,lagging->lagging,2,222.91000061602878,SW,12.631393508157947,51.854130337707346,stable,20.092941933615542,1,1,0.024879048528437697,0.04451468633689115,-0.10350982219457805
us_gics,gics_l1_10,能源,1997-08-01,95.32666744303404,85.26585563205005,lagging,lagging,lagging->lagging,3,88.33075753292577,NE,8.712736335321885,33.87835197770025,stable,15.457523975190506,0,0,0.012649389819172407,-0.047282364674897215,-0.14918446706068877
us_gics,gics_l1_10,能源,1997-09-01,108.41882139929784,95.1030730075066,weakening,lagging,lagging->weakening,1,53.07943507130753,NE,16.376059993371364,37.7201898368512,stable,9.739427484358911,0,1,0.007178269798641557,-0.07680867284274961,-0.1683849370900472
us_gics,gics_l1_10,能源,1997-10-01,119.34605814519603,114.69936935928102,leading,weakening,weakening->leading,1,29.1448000988608,NE,22.437008125137258,47.5258044538305,accel,24.29694271545034,1,2,-0.06562308471355716,-0.15077924932171272,-0.15731817079780508
us_gics,gics_l1_10,能源,1997-11-01,97.799777570979,110.8960149807207,improving,leading,leading->improving,1,259.98926192097656,SW,21.879390099173143,60.69245821768177,stable,11.115939960131882,2,2,-0.020571707585617327,-0.09582537317997386,-0.10115862360587036
us_gics,gics_l1_10,能源,1997-12-01,79.00750695610363,94.76460324073523,lagging,improving,improving->lagging,1,229.35698623772896,SW,24.766345705163076,69.08274392947348,stable,21.635483434047824,2,1,-0.06477337654384419,-0.08566891043543201,-0.13616049582919398
us_gics,gics_l1_10,能源,1998-01-01,72.06362434479334,79.57573147259137,lagging,lagging,lagging->lagging,2,204.56841430395005,SW,16.70087815980869,63.34661396414491,stable,34.60623974991386,1,0,-0.0048680607954121324,0.014856289553154323,-0.11472034098237982
us_gics,gics_l1_10,能源,1998-02-01,74.49928090250025,79.62547015405491,lagging,lagging,lagging->lagging,3,88.8301222217095,NE,2.4361643629965504,43.903388227968314,decel,32.6405903888532,0,0,-0.007978379866706797,-0.0015414591359055319,-0.05939306653540566
us_gics,gics_l1_10,能源,1998-03-01,77.2678925962297,85.22460657769435,lagging,lagging,lagging->lagging,4,26.311069523221914,NE,6.246242022302794,25.383284545108033,stable,27.11200763131461,0,0,0.025752172911765125,-0.04572595170616589,0.007562216493949947
us_gics,gics_l1_10,能源,1998-04-01,80.55954773200047,92.08654177525474,lagging,lagging,lagging->lagging,5,25.62693112288982,NE,7.6105944701031305,16.293000855402475,accel,20.98937839620689,0,0,-0.0185206108503565,-0.11287998480451267,-0.0783297628139028
us_gics,gics_l1_10,能源,1998-05-01,82.27579617948692,97.56304179740748,lagging,lagging,lagging->lagging,6,17.400165493528544,NE,5.739125475726991,19.595961968132915,stable,17.890952080654444,0,0,-0.05226789765275264,-0.055916164631987675,-0.11883348205928945
us_gics,gics_l1_10,能源,1998-06-01,82.44775626503892,100.8826802759529,improving,lagging,lagging->improving,1,2.9653195063167828,NE,3.3240893338269903,16.67380927965711,decel,17.57442416129293,1,0,-0.04642851240765333,0.0493965658762634,-0.13430352338107254
us_gics,gics_l1_10,能源,1998-07-01,82.29937846156061,101.79753702566208,improving,improving,improving->improving,2,350.78759098616,NW,0.9268111161685035,9.990025925722485,decel,17.7916593437962,2,0,0.029426895377618778,0.03612187811233847,-0.20704610263783452
us_gics,gics_l1_10,能源,1998-08-01,83.6586235969586,102.22449119059269,improving,improving,improving->improving,3,72.56191039723662,NE,1.4247235510984977,5.675624001093992,stable,16.492087308855194,3,0,0.07458740195615343,-0.06190390989191741,-0.2464381980283994
us_gics,gics_l1_10,能源,1998-09-01,86.27961328019656,103.82982772666665,improving,improving,improving->improving,4,58.51284292483233,NE,3.073547187484475,5.425081854751476,accel,14.244879506577208,3,0,-0.06853084295390288,-0.20500468453311638,-0.20948469340411235
us_gics,gics_l1_10,能源,1998-10-01,86.48711568005551,107.1726584100072,improving,improving,improving->improving,5,3.552012643705843,NE,3.349264728777091,7.847535467360063,accel,15.298531671727478,3,0,-0.056259897455068764,-0.24507638212776328,-0.020806861414645272
us_gics,gics_l1_10,能源,1998-11-01,85.50832870862814,110.00080217996197,improving,improving,improving->improving,6,340.9098707512342,NW,2.9927280395936253,9.415539955855191,stable,17.607514903015225,3,0,-0.0672137607332739,-0.15651158385348973,0.036577004313630423
us_gics,gics_l1_10,能源,1998-12-01,83.65319843010883,108.04135509076261,improving,improving,improving->improving,7,223.43352929372296,SW,2.6983219314327522,9.040314699803467,decel,18.217609976644304,3,0,-0.1139488432709227,0.00503106749317217,0.06131842267362253
us_gics,gics_l1_10,能源,1999-01-01,81.30782415631103,103.88090985617252,improving,improving,improving->improving,8,209.41132814215857,SW,4.775990476771904,10.467040447798281,stable,19.090806664023564,3,0,0.022109705927722323,0.255432887706631,0.24801499998888965
us_gics,gics_l1_10,能源,1999-02-01,81.35802404638326,99.8322434254902,lagging,improving,improving->lagging,1,179.2896193104565,SE,4.048977635885034,11.523290044089691,stable,18.642730747492863,2,0,0.1071096443688988,0.22157001983796798,0.248515457084318
us_gics,gics_l1_10,能源,1999-03-01,83.49792335177825,97.13316710835835,lagging,lagging,lagging->lagging,2,141.59168582970435,SE,3.444442190389036,12.269410303045975,decel,16.749246685519438,1,0,0.10716461506806518,0.05320860837520858,0.10362808771612109
us_gics,gics_l1_10,能源,1999-04-01,86.72757422073613,103.00357434677224,improving,lagging,lagging->improving,1,28.817738785254875,NE,6.700173570899679,14.19359339717375,stable,13.608039716382976,1,0,-0.005000588713263254,-0.0047596558813838286,-0.07352732443679444
us_gics,gics_l1_10,能源,1999-05-01,89.04706137028717,114.98730086765654,improving,improving,improving->improving,2,10.95432168670252,NE,12.206134603726039,22.350750365014754,accel,18.56302916885911,2,0,-0.0458505822865658,0.018686199174631213,-0.07645007195806952
us_gics,gics_l1_10,能源,1999-06-01,90.03857151588403,118.79168486708214,improving,improving,improving->improving,3,14.607648643775727,NE,3.931466645401816,22.837774820027533,stable,21.26869712953478,3,0,0.04435515712470417,0.04811809569411318,-0.08596899733991759
us_gics,gics_l1_10,能源,1999-07-01,92.08825782309805,117.91498170724381,improving,improving,improving->improving,4,113.1576321560773,SE,2.2293098457709157,18.36691109489877,decel,19.584234318569862,3,0,0.017956469346163795,-0.0693103654315822,-0.09308558972961134
us_gics,gics_l1_10,能源,1999-08-01,94.47522044117117,116.56428198750574,improving,improving,improving->improving,5,119.5040228369685,SE,2.7426228820198797,8.903399373192611,stable,17.461346652972097,3,0,-0.01206814590094829,-0.09303994138899374,-0.1487978928043434
us_gics,gics_l1_10,能源,1999-09-01,96.44029009878822,115.8511326248337,improving,improving,improving->improving,6,109.94649368855991,SE,2.0904738153745743,7.06240654316537,stable,16.24592072093337,3,0,-0.07713948497264322,-0.1435897558991026,-0.14808776706634763
us_gics,gics_l1_10,能源,1999-10-01,95.46102170272998,112.86708207592771,improving,improving,improving->improving,7,198.16815466557475,SW,3.1406248215832138,7.973721518977668,stable,13.64419748947326,3,0,-0.004819106353548985,-0.02318168464860726,-0.038998120653991775
us_gics,gics_l1_10,能源,1999-11-01,93.26223552887797,107.44658004843133,improving,improving,improving->improving,8,202.07956724034767,SW,5.849487402193048,11.080586039150836,accel,10.042361499468633,3,0,-0.05544064345989397,-0.059722822784839535,0.08061884795628926
us_gics,gics_l1_10,能源,1999-12-01,82.37112678177301,93.33696029918652,lagging,improving,improving->lagging,1,217.66427880392874,SW,17.824074147330776,26.814186371107038,accel,18.84604120230393,2,0,0.03444999485905331,-0.0016286041446402777,0.05246824099678704
us_gics,gics_l1_10,能源,2000-01-01,78.32924412133517,82.13358315731807,lagging,lagging,lagging->lagging,2,199.8381051631336,SW,11.910183660367647,35.583745209891475,stable,28.086126666900064,1,0,-0.04260100256864685,-0.014853443157496926,0.009622270294639135
us_gics,gics_l1_10,能源,2000-02-01,78.15081696354298,78.95330333816003,lagging,lagging,lagging->lagging,3,183.21116929806715,SW,3.185281145955836,32.91953895365426,decel,30.33727475789655,0,0,0.007920601980942799,0.1544336266214692,0.07390164090875384
us_gics,gics_l1_10,能源,2000-03-01,79.90415558442272,83.19338725083878,lagging,lagging,lagging->lagging,4,22.465832079354474,NE,4.588301200447249,19.683766006770732,stable,26.19742725680056,0,0,0.022440123376794574,0.05307595824054401,0.14741126995706544
us_gics,gics_l1_10,能源,2000-04-01,82.75880420932114,89.43705055698834,lagging,lagging,lagging->lagging,5,24.570226698224307,NE,6.86530044879267,14.638882795195755,accel,20.21966204534939,0,0,0.11199468451587624,0.02362363484978791,0.10863590510769905
us_gics,gics_l1_10,能源,2000-05-01,89.93171608120466,98.07581143012062,lagging,lagging,lagging->lagging,6,39.70343297371505,NE,11.228484053734444,22.682085702974362,accel,10.250504510604703,0,0,-0.07688883141697633,-0.07628066909559517,0.04682474845781193
us_gics,gics_l1_10,能源,2000-06-01,90.90065351778955,104.60449431352849,improving,lagging,lagging->improving,1,8.441783297570984,NE,6.600192417507127,24.693976920034242,stable,10.19801325193451,1,0,-0.006521246840603845,0.09279356170034991,0.17851574664700354
us_gics,gics_l1_10,能源,2000-07-01,91.49272647333237,108.43403293596127,improving,improving,improving->improving,2,8.788735090957712,NE,3.875037605674241,21.703714076915812,decel,11.979424628187257,2,0,0.011339294630814178,0.08429810717494157,0.12320166610224492
us_gics,gics_l1_10,能源,2000-08-01,92.64800872224359,108.37261283870505,improving,improving,improving->improving,3,93.04324108372222,SE,1.1569137837351278,11.632143806916496,decel,11.142370550966927,3,0,0.08482175608863185,0.11382003173234401,0.16591309857970726
us_gics,gics_l1_10,能源,2000-09-01,100.20088795731931,111.43870731212321,leading,improving,improving->leading,1,67.90528648122067,NE,8.151498025489758,13.183449414899126,stable,11.440471185393415,3,1,-0.015252521639100847,0.08629575517372012,0.1303993799917479
us_gics,gics_l1_10,能源,2000-10-01,107.8351966354846,115.72017382140716,leading,leading,leading->leading,2,60.71545693896623,NE,8.752920910394998,18.061332719619884,accel,17.56457148045361,3,2,0.05012059151402248,0.039363058374163096,0.17819822087449366
us_gics,gics_l1_10,能源,2000-11-01,120.17376722219024,119.46850709118047,leading,leading,leading->leading,3,73.10174768490728,NE,12.895360655073077,29.799779590957833,accel,28.03575667419129,3,3,0.05373930663562021,0.059766743164342495,0.13130532529103844
us_gics,gics_l1_10,能源,2000-12-01,124.22386645141464,118.1572681342878,leading,leading,leading->leading,4,107.93960776355827,SE,4.2570707497805405,25.905352315248614,stable,30.27345523650042,3,3,-0.06494333239638783,0.05426604473658603,0.029832963805766943
us_gics,gics_l1_10,能源,2001-01-01,120.26539112906673,114.54705638141004,leading,leading,leading->leading,5,227.63453459002167,SW,5.357532620363043,22.509964025216657,stable,24.946000220034858,3,3,0.06985632713658352,0.1429059544714988,0.08406634608074759
us_gics,gics_l1_10,能源,2001-02-01,119.90754953790773,109.73540825776804,leading,leading,leading->leading,6,184.2532491617129,SW,4.824936089743656,14.43953945988724,stable,22.160521260784193,3,3,0.04856941527207659,0.07058097131852992,0.040011258147027995
us_gics,gics_l1_10,能源,2001-03-01,120.04807913736838,104.74857580977998,leading,leading,leading->leading,7,178.38582453043458,SE,4.9888121264115775,15.171280836518276,stable,20.602777708828793,3,3,0.022224655393486614,-0.029394540812209602,0.006568214993814991
us_gics,gics_l1_10,能源,2001-04-01,119.5435471516696,100.40294604327867,leading,leading,leading->leading,8,186.62244818586453,SW,4.374820063967812,14.188568280123045,stable,19.54770065207995,3,3,-0.0036733342561867666,-0.05150140637238987,-3.556273708849034e-08
us_gics,gics_l1_10,能源,2001-05-01,118.12296029869174,95.48903638435651,weakening,leading,leading->weakening,1,196.1243187890906,SW,5.1151319770756745,14.478764167455065,stable,18.675933249227903,2,3,-0.04291948553047997,-0.021875307846474734,-0.09587892331006498
us_gics,gics_l1_10,能源,2001-06-01,115.81668549037353,90.42218789807919,weakening,weakening,weakening->weakening,2,204.47357973864257,SW,5.567033058494801,15.056985099538288,accel,18.490592866673943,1,3,-0.005828175018741111,0.030764885209105475,-0.02121842389547579
us_gics,gics_l1_10,能源,2001-07-01,114.04248102202232,86.77837085468673,weakening,weakening,weakening->weakening,3,205.96183144001122,SW,4.052802011107227,14.734967046677703,stable,19.28737282550566,0,3,0.02503281423495929,0.04909212573439048,-0.01897031761243395
us_gics,gics_l1_10,能源,2001-08-01,113.35133723093513,84.9431929259421,weakening,weakening,weakening->weakening,4,200.63680553231808,SW,1.9610093753242968,11.580844444926326,decel,20.123758225529212,0,3,0.013933780257590844,-0.08389137307398575,0.012487162471874536
us_gics,gics_l1_10,能源,2001-09-01,113.03137533789786,85.34118639395759,weakening,weakening,weakening->weakening,5,321.20289175532497,NW,0.5106607617381513,6.524472148169675,decel,19.613708459489928,0,3,0.013460156776083698,-0.06260323421673508,0.028847823778088033
us_gics,gics_l1_10,能源,2001-10-01,113.08438449462565,87.03522785557995,weakening,weakening,weakening->weakening,6,1.7922880311894698,NE,1.6948706276269643,4.166540764689413,stable,18.419729486611097,0,3,-0.11712897715436565,-0.0771865092989259,0.024347965838142693
us_gics,gics_l1_10,能源,2001-11-01,109.99078476075425,88.04003113752462,weakening,weakening,weakening->weakening,7,287.9938315694669,NW,3.2526894946822065,5.458220884047322,accel,15.58385816565012,0,3,0.045084000762653176,0.10199813434912752,0.15054259468983267
us_gics,gics_l1_10,能源,2001-12-01,108.5529934010433,88.29437433777255,weakening,weakening,weakening->weakening,8,280.0317576616744,NW,1.4601145357717116,6.407674658080882,stable,14.497426263391992,0,3,-0.003498571334113909,0.08787024564970414,0.16756826861109386
us_gics,gics_l1_10,能源,2002-01-01,107.26290830917907,87.72933675279167,weakening,weakening,weakening->weakening,9,246.3473147906439,SW,1.4083987420795874,6.121202772533505,decel,14.258997637770046,0,3,0.060183386209459955,0.09895844534886966,0.1085824542922661
us_gics,gics_l1_10,能源,2002-02-01,109.23111530566119,88.91860155549605,weakening,weakening,weakening->weakening,10,58.85804748237024,NE,2.299606390657472,5.168119668508771,stable,14.422582337163716,0,3,0.029636908772770587,0.048629449395724444,0.04945480740360686
us_gics,gics_l1_10,能源,2002-03-01,113.57704486338116,92.77837085077309,weakening,weakening,weakening->weakening,11,48.3906201475591,NE,5.81247991251819,9.52048504525525,accel,15.378168772361313,0,3,0.010359866323189748,0.08439966340203975,0.04081928704542903
us_gics,gics_l1_10,能源,2002-04-01,117.68097328027324,100.48039070161843,leading,weakening,weakening->leading,1,28.05038431070013,NE,8.72716094923143,16.83924725240709,accel,17.687498165764925,1,3,0.009998925251024526,0.023591065993567084,-0.008035692346151868
us_gics,gics_l1_10,能源,2002-05-01,119.39375296429205,109.68470977899443,leading,leading,leading->leading,2,10.5412788700637,NE,9.362323639147245,23.901964500896867,accel,21.67743659991506,2,3,0.06956820451706525,0.007611733787246111,-0.03788888542557378
us_gics,gics_l1_10,能源,2002-06-01,122.19826063788501,116.1372372995173,leading,leading,leading->leading,3,23.491552399910162,NE,7.035650268052468,25.125134856431142,stable,27.444001220820688,3,3,-0.04917846123956704,-0.030301601914264897,-0.0472012360689722
us_gics,gics_l1_10,能源,2002-07-01,119.72478760812012,113.9890988495366,leading,leading,leading->leading,4,229.02664740922975,SW,3.276059771930261,19.674033679129973,decel,24.18185544592382,3,3,-0.008624413693198885,-0.03557939286240619,0.001717750106961513
us_gics,gics_l1_10,能源,2002-08-01,117.2731282624272,108.5718195097505,leading,leading,leading->leading,5,204.34974052638393,SW,5.946221404606189,16.257931444588916,stable,19.28307676897027,3,3,0.02345430372939883,-0.05273250310797606,0.039874936906366676
us_gics,gics_l1_10,能源,2002-09-01,116.1968016526211,101.40729451329787,leading,leading,leading->leading,6,188.54365337629423,SW,7.244922180104575,16.467203356641026,accel,16.257824627591113,3,3,-0.05783100966535004,-0.018277716131385624,0.020415167875921902
us_gics,gics_l1_10,能源,2002-10-01,113.0863861694983,95.16718278251187,weakening,leading,leading->weakening,1,206.49419417919034,SW,6.972351030344292,20.163494615055058,stable,13.950255382425297,2,3,-0.0253620062389186,0.03855515216933225,-0.008934131713122406
us_gics,gics_l1_10,能源,2002-11-01,109.98824258141576,89.94912997305217,weakening,weakening,weakening->weakening,2,210.6991115035784,SW,6.068489829824819,20.285763040273686,decel,14.169861614137428,1,3,0.060005060259066156,0.09000568467167303,0.04625051874438446
us_gics,gics_l1_10,能源,2002-12-01,110.07903855235642,87.12548426583035,weakening,weakening,weakening->weakening,3,178.15825546801997,SE,2.8251051287078215,15.865945988876934,decel,16.35054046596836,0,3,0.0014768349161433658,0.03585268304962841,-0.0437784682793354
us_gics,gics_l1_10,能源,2003-01-01,110.34386152899268,86.92733310878693,weakening,weakening,weakening->weakening,4,126.80530694321827,SE,0.33074928570162354,9.224344244234263,decel,16.67003572220507,0,3,0.032027674681198604,-0.05001667644550678,-0.09267250251287451
us_gics,gics_l1_10,能源,2003-02-01,112.37312865630847,90.12688905379935,weakening,weakening,weakening->weakening,5,32.38425907542525,NE,3.788810277550039,6.944664691959485,stable,15.829486173011079,0,3,0.0029646617588483526,-0.057525495226200984,-0.09006461523426768
us_gics,gics_l1_10,能源,2003-03-01,114.35910874376673,94.3813774857734,weakening,weakening,weakening->weakening,6,25.022999308156315,NE,4.695187826443341,8.814747389695004,accel,15.419238725458921,0,3,-0.08590457323250744,-0.08497999780840293,-0.10576026353071488
us_gics,gics_l1_10,能源,2003-04-01,111.06224809585214,95.86795016571257,weakening,weakening,weakening->weakening,7,294.27087642146694,NW,3.61651606722676,12.10051417122014,stable,11.808775074800057,0,3,0.03021202965581571,-0.03783796556336294,-0.06353945322616461
us_gics,gics_l1_10,能源,2003-05-01,110.48297949989772,95.69756195361924,weakening,weakening,weakening->weakening,8,253.60908543668356,SW,0.6038081227338392,8.915512016403941,decel,11.331541481114588,0,3,-0.02238816883988226,-0.027468993952988185,-0.09838784119973143
us_gics,gics_l1_10,能源,2003-06-01,106.62284556947813,91.18203114492096,weakening,weakening,weakening->weakening,9,220.52571491970426,SW,5.940593610497189,10.160917800457788,stable,11.028084972754794,0,3,-0.04142646816234341,-0.017771505427101042,0.009481898278280276
us_gics,gics_l1_10,能源,2003-07-01,97.02824760676754,81.8433495224915,lagging,weakening,weakening->lagging,1,225.77440536671827,SW,13.389073325333312,19.93347505856434,accel,18.398240917247843,0,2,0.03878518098121275,-0.022446434770044155,0.05278917953030127
us_gics,gics_l1_10,能源,2003-08-01,93.0585024700526,76.14428750069244,lagging,lagging,lagging->lagging,2,214.8595700852104,SW,6.945371435624171,26.275038371454674,stable,24.845108307429143,0,1,-0.013071851406062152,-0.06827913399831897,0.04041767088179382
us_gics,gics_l1_10,能源,2003-09-01,89.16961869134951,76.70494931380696,lagging,lagging,lagging->lagging,3,278.2038262824175,NW,3.9290913342584544,24.263536095215937,decel,25.68961941646992,0,0,-0.046885830629070924,0.02919795760834809,0.06754635126681685
us_gics,gics_l1_10,能源,2003-10-01,82.3664294030588,79.29683975074715,lagging,lagging,lagging->lagging,4,290.8559236403106,NW,7.280197835870635,18.15466060575326,stable,27.194919678196374,0,0,-0.008497408200547896,0.0740975802571382,0.15442585303829537
us_gics,gics_l1_10,能源,2003-11-01,79.56141941058098,81.76093249566733,lagging,lagging,lagging->lagging,5,311.2980545507573,NW,3.7336087252775556,14.942897895406645,stable,27.39341453593874,0,0,0.08723197643386116,0.11644646756749077,0.15206501689371144
us_gics,gics_l1_10,能源,2003-12-01,85.18396161202855,86.83651231796034,lagging,lagging,lagging->lagging,6,47.926810193357255,NE,7.574595127102626,18.588401688250816,stable,19.818990929637494,0,0,-0.004784181186126224,0.03314645937446703,0.09302378939081679
us_gics,gics_l1_10,能源,2004-01-01,88.66426002281749,94.90019401258748,lagging,lagging,lagging->lagging,7,23.34510799518212,NE,8.782678378513284,20.090882230893463,accel,12.430085355279843,0,0,0.027889691218358603,0.07116871946147219,0.16793232970334204
us_gics,gics_l1_10,能源,2004-02-01,93.6238722820042,105.8144685953213,improving,lagging,lagging->improving,1,24.43776932269159,NE,11.988291931246284,28.34556543686219,accel,8.629197513220566,1,0,0.009622789544913135,0.03178021115328311,0.11824554478325355
us_gics,gics_l1_10,能源,2004-03-01,99.12352735934232,113.66771595691128,improving,improving,improving->improving,2,35.003681664366546,NE,9.587476210766361,30.35844652052593,stable,13.695790001625635,2,0,0.033254821170860094,0.05683255616387495,0.19160206719519912
us_gics,gics_l1_10,能源,2004-04-01,108.2668357103089,119.0613286461194,leading,improving,improving->leading,1,59.46376123619103,NE,10.615608576150596,32.19137671816324,stable,20.77678566132429,3,1,-0.011118341721052527,0.09248845980730036,0.14863645622507882
us_gics,gics_l1_10,能源,2004-05-01,114.76195975748539,119.93146664711203,leading,leading,leading->leading,2,82.36963779564519,NE,6.553150122573245,26.756234909490203,stable,24.802798603918816,3,2,0.03349089719883169,0.08602046116321604,0.18763735013909222
us_gics,gics_l1_10,能源,2004-06-01,120.08697037479914,118.5053364055048,leading,leading,leading->leading,3,104.9929518698382,SE,5.512674989560953,22.681433688284795,decel,27.31178965792904,3,3,0.06750153435298967,0.12719644866454527,0.08844050390353142
