mode,id,name,date,rs_ratio,rs_momentum,quadrant,prev_quadrant,transition,bars_in_quadrant,heading,heading_sector,velocity,path_len_3,vel_trend,distance,mom_above_3,ratio_above_3,rel_1m,rel_3m,rel_6m
country,cn_sse,上证指数,1993-01-01,111.18530300096849,94.1645596552168,weakening,weakening,weakening,1,,na,,0.0,na,12.615996482283835,0,1,0.1074991508314842,0.13053929115306517,-0.28615290015136996
country,cn_sse,上证指数,1993-02-01,113.71220907957247,103.2675996485223,leading,weakening,weakening->leading,1,15.514082634030187,NE,9.447253116636876,9.447253116636876,na,14.096165624201955,1,2,-0.3276578017436541,-0.3171773518096257,-0.3770362156143767
country,cn_sse,上证指数,1993-03-01,112.84479699848981,109.92119085922819,leading,leading,leading->leading,2,352.57238233715367,NW,6.709894165900885,16.15714728253776,na,16.230182931736966,2,3,0.49292445134592355,0.09015670481879323,-0.05456549943032596
country,cn_sse,上证指数,1993-04-01,117.20334403481779,115.52471144084018,leading,leading,leading->leading,3,37.87659705963139,NE,7.099040440540718,23.25618772307848,stable,23.17265007075485,3,3,-0.33424692306163273,-0.3696104066514465,-0.46312074066385367
country,cn_sse,上证指数,1993-05-01,115.39522261746116,114.6897096278919,leading,leading,leading->leading,4,245.21221089004797,SW,1.9916151956466548,15.800549802088259,stable,21.27910826122579,3,3,0.0757509486356176,-0.07224356633158768,0.027093649705766776
country,cn_sse,上证指数,1993-06-01,113.64476929334153,113.71087807987692,leading,leading,leading->leading,5,240.78662680258475,SW,2.005541831852648,11.096197468040021,stable,19.343420245390035,3,3,-0.11977101275074797,-0.1346071586928168,-0.20737332674340558
country,cn_sse,上证指数,1993-07-01,110.6140617760682,107.97505665492427,leading,leading,leading->leading,6,207.85118795887328,SW,6.487282595525099,10.484439623024402,accel,13.276288488709632,3,3,-0.017849846471871045,-0.11915308071145048,-0.20048930051324088
country,cn_sse,上证指数,1993-08-01,108.00418685228281,102.28858492792584,leading,leading,leading->leading,7,204.653328593086,SW,6.256788938405731,14.749613365783478,stable,8.324940128228334,3,3,0.003947826799661991,0.10346321472501052,-0.14694670727002113
country,cn_sse,上证指数,1993-09-01,105.82456372758,96.90128115085366,weakening,leading,leading->weakening,1,202.02752488383462,SW,5.811522946026747,18.555594479957577,decel,6.597545083036221,2,3,-0.10414249331880354,-0.07981617819566045,-0.18003655751357217
country,cn_sse,上证指数,1993-10-01,102.41332364125392,91.61658107955324,weakening,weakening,weakening->weakening,2,212.84198392470677,SW,6.2900408401027565,18.358352724535237,stable,8.723866332833154,1,3,0.22168066111315354,-0.08415433787473292,-0.23660495214202726
country,cn_sse,上证指数,1993-11-01,101.71123486228363,88.49801968300191,weakening,weakening,weakening->weakening,3,192.68759614640817,SW,3.196615997835237,15.298179783964741,stable,11.628580135446729,0,3,-0.16353354989604796,-0.22880892445125223,-0.4237734567887024
country,cn_sse,上证指数,1993-12-01,95.99553305586244,83.44543495579825,lagging,weakening,weakening->lagging,1,228.52385614533506,SW,7.628752163066921,17.115409001004913,stable,17.032010430639037,0,2,-0.10871806352630031,-0.11078621423698931,-0.38961648977494
country,cn_sse,上证指数,1994-01-01,84.5266462853987,78.4118716269298,lagging,lagging,lagging->lagging,2,246.30387871210468,SW,12.524860220355654,23.350228381257814,accel,26.56072216317404,0,1,0.030992740087547155,-0.16694684787095726,-0.5179952539399777
country,cn_sse,上证指数,1994-02-01,81.89830936753167,78.51675997782549,lagging,lagging,lagging->lagging,3,272.2852749992559,NW,2.6304289612107725,22.784041344633348,stable,28.09271801737868,0,0,-0.04053328838162695,-0.2557257557976065,0.0007380018061129423
country,cn_sse,上证指数,1994-03-01,81.27919580558519,81.27632491121156,lagging,lagging,lagging->lagging,4,347.35496697309014,NW,2.828161986902472,17.9834511684689,stable,26.477245296974075,0,0,-0.17037571671171747,-0.33046520371017263,0.08505713133563608
country,cn_sse,上证指数,1994-04-01,80.36730417551192,86.40738421103885,lagging,lagging,lagging->lagging,5,349.9226135223911,NW,5.21146005293543,10.670051001048673,accel,23.87890176124496,0,0,-0.07365676272323196,-0.4527793898693303,0.05779124842794214
country,cn_sse,上证指数,1994-05-01,80.4785457302522,91.14922526558341,lagging,lagging,lagging->lagging,6,1.3438878808047339,NE,4.7431457146144425,12.782767754452344,stable,21.434164089258108,0,0,-0.12955692739339697,0.37020473087809225,0.2350592768795543
country,cn_sse,上证指数,1994-06-01,80.45367130488358,95.49855638742999,lagging,lagging,lagging->lagging,7,359.6723210964905,NW,4.34940225140198,14.304008018951851,decel,20.057965002828148,0,0,-0.31994693865200663,0.6443382769689889,0.3467690405521868
country,cn_sse,上证指数,1994-07-01,79.98908032482588,100.0896156390915,improving,lagging,lagging->improving,1,354.2216399394518,NW,4.614506455843118,13.70705442185954,stable,20.011120338677706,1,0,1.3142520440850551,0.9307410532443225,0.65826958296805
country,cn_sse,上证指数,1994-08-01,84.91515212935678,108.1978527921775,improving,improving,improving->improving,2,31.280320645756433,NE,9.487343840827023,18.45125254807212,accel,17.16850097366283,2,0,0.0342884326486671,-0.08370321745133913,-0.32562661542441584
country,cn_sse,上证指数,1994-09-01,88.56423410384028,116.44730212587348,improving,improving,improving->improving,3,23.86184278906363,NE,9.020488543627632,23.122338840297772,stable,20.032236241905995,3,0,-0.1929503556173583,-0.17366899033587746,-0.2644291152903313
country,cn_sse,上证指数,1994-10-01,89.49722963419231,119.78618602809874,improving,improving,improving->improving,4,15.61213597107639,NE,3.46678905793183,21.974621442386486,decel,22.40092281347842,3,0,0.08318533567839803,-0.13697180387989727,-0.2042629474014216
country,cn_sse,上证指数,1994-11-01,90.98772533191513,118.32803220397157,improving,improving,improving->improving,5,134.37158399476132,SE,2.085135487143921,14.572413088703383,decel,20.423953073849916,3,0,-0.06455266207736798,-0.2707865008793572,-0.15094102265300147
country,cn_sse,上证指数,1994-12-01,91.57309705652726,115.53611802028597,improving,improving,improving->improving,6,168.15850647380603,SE,2.8526207012219906,8.404545246297742,stable,17.67437852822452,3,0,-0.1559090566555139,-0.09169649791573842,-0.21280893474973794
country,cn_sse,上证指数,1995-01-01,90.34478205516261,112.63006059260215,improving,improving,improving->improving,7,202.91251809233725,SW,3.154984550766253,8.092740739132164,accel,15.897850928195034,3,0,-0.059768136501891056,-0.06332818993330336,0.04153091426023936
country,cn_sse,上证指数,1995-02-01,88.41335173604358,109.40842047387153,improving,improving,improving->improving,8,210.943433858987,SW,3.756246548381359,9.763851800369602,accel,14.925441159503771,3,0,0.1504736685939061,0.18096969505838278,0.16506598736631983
country,cn_sse,上证指数,1995-03-01,87.81112186817168,106.39499237694798,improving,improving,improving->improving,9,191.30160009134647,SW,3.073016386074972,9.984247485222584,stable,13.764616871303952,3,0,-0.13151257545119133,-0.11321326960129918,-0.05044028115303956
country,cn_sse,上证指数,1995-04-01,84.75695982131529,102.63704309360213,improving,improving,improving->improving,10,219.1014645920144,SW,4.84252915578808,11.671792090244411,stable,15.469462504124412,3,0,0.17160993387590895,0.10737539014305875,0.10714556049448887
country,cn_sse,上证指数,1995-05-01,84.84352242551999,99.5844352987213,lagging,improving,improving->lagging,1,178.3757025221602,SE,3.0538348733705116,10.969380415233564,stable,15.16217354097572,2,0,-0.12110581292866718,-0.020046155008082156,-0.21967936113734043
country,cn_sse,上证指数,1995-06-01,83.79817243362264,95.5662592563372,lagging,lagging,lagging->lagging,2,194.58255314356205,SW,4.151926698913329,12.048290728071922,stable,16.79753772053038,1,0,0.07125608876544232,0.07285556253822012,-0.250063444540077
country,cn_sse,上证指数,1995-07-01,85.71472418438036,94.63023346261596,lagging,lagging,lagging->lagging,3,116.03044676699011,SE,2.1329123047710987,9.338673877054939,stable,15.261176160255038,0,0,0.04103621821360237,-0.003288086407730262,-0.3590333207407661
country,cn_sse,上证指数,1995-08-01,87.96897955028244,96.74900536804796,lagging,lagging,lagging->lagging,4,46.77454832670593,NE,3.0936809211594967,9.378519924843925,stable,12.462520578057356,0,0,-0.042086779885507575,-0.19168932723944776,-0.3759320707871494
country,cn_sse,上证指数,1995-09-01,88.72574785941367,103.18402408374418,improving,lagging,lagging->improving,1,6.707266103257926,NE,6.479364486202789,11.705957712133383,accel,11.71523668968657,1,0,-0.002094014723405202,-0.2852928297647025,-0.3343682442565896
country,cn_sse,上证指数,1995-10-01,89.39303713104212,107.45195300621718,improving,improving,improving->improving,2,8.886233546626523,NE,4.319779191036504,13.89282459839879,stable,12.962995985123209,2,0,-0.14724986133155726,-0.34464976793193003,-0.1753797351015981
country,cn_sse,上证指数,1995-11-01,86.6681426736907,105.0766860481369,improving,improving,improving->improving,3,228.9216187207567,SW,3.614822668659203,14.413966345898496,decel,14.265733805185594,3,0,-0.15134598600173643,-0.19548244927589575,-0.10139259718207017
country,cn_sse,上证指数,1995-12-01,81.62741096941977,95.18942941623075,lagging,improving,improving->lagging,1,207.01344495692473,SW,11.098054776383757,19.032656636079466,stable,18.991935578766665,2,0,-0.06492483004445093,-0.04602776730552649,0.35953529478479584
country,cn_sse,上证指数,1996-01-01,79.05089391827785,83.18330953096289,lagging,lagging,lagging->lagging,2,192.1119896392285,SW,12.279468832740669,26.99234627778363,accel,26.863844176786234,1,0,0.022079046191206153,0.239091395912163,0.5244378781480328
country,cn_sse,上证指数,1996-02-01,79.83239991695284,81.25038333071093,lagging,lagging,lagging->lagging,3,157.9859065866616,SE,2.084935327914382,25.462458937038807,stable,27.53688832012445,0,0,-0.001677192103186842,0.11925231910468215,0.4467342380057129
country,cn_sse,上证指数,1996-03-01,81.1269847357046,87.15832920662197,lagging,lagging,lagging->lagging,4,12.359647582265277,NE,6.04812155347731,20.41252571413236,stable,22.827597638205944,0,0,0.21081775558167237,0.40654961906780684,0.508778975581258
country,cn_sse,上证指数,1996-04-01,84.53909270922011,98.6366638864536,lagging,lagging,lagging->lagging,5,16.55537487471955,NE,11.974750429347317,20.10780731073901,accel,15.520900090284405,0,0,-0.07792123114627614,0.22920263150016118,0.3557778736842323
country,cn_sse,上证指数,1996-05-01,85.99985657610947,107.88478349341435,improving,lagging,lagging->improving,1,8.975857207276112,NE,9.362774553489006,27.38564653631363,stable,16.067788479673386,1,0,0.2472593310038711,0.28395238535621625,0.4734605482539225
country,cn_sse,上证指数,1996-06-01,90.04588340360188,115.78495447679224,improving,improving,improving->improving,2,27.118992545907894,NE,8.875980771463754,30.213505754300073,decel,18.661436843102187,2,0,0.06841009657038477,0.06371961147337579,0.03567022369570649
country,cn_sse,上证指数,1996-07-01,94.48108264438207,118.80701492360615,improving,improving,improving->improving,3,55.73022643501281,NE,5.366921058634484,23.605676383587245,decel,19.600057630397036,3,0,-0.03405934622879858,0.08545208417736028,-0.055499506828621925
country,cn_sse,上证指数,1996-08-01,97.94083171946966,119.59617709705313,improving,improving,improving->improving,4,77.15077456807506,NE,3.548611080207153,17.79151291030539,decel,19.704068890120432,3,0,0.026774475669768094,0.11424935229087096,0.07145322231365836
country,cn_sse,上证指数,1996-09-01,102.22605446737225,118.64280537990584,leading,improving,improving->leading,1,102.54282236939362,SE,4.389994490907505,13.305526629749142,stable,18.77523664097883,3,1,0.08946965436640597,-0.030314310071076545,0.308606969989915
country,cn_sse,上证指数,1996-10-01,109.88288501241024,118.03247992256851,leading,leading,leading->leading,2,94.55740701033497,SE,7.681116530772125,15.619722101886783,accel,20.56311621146852,3,2,-0.015798160312461285,-0.12694697477536154,0.2907661031531634
country,cn_sse,上证指数,1996-11-01,116.30296747048705,117.30612411265098,leading,leading,leading->leading,3,96.45488659999839,SE,6.461041056293211,18.532152077972842,stable,23.775800305063093,3,3,-0.09072589946401244,-0.037556406938708875,0.12363803714520372
country,cn_sse,上证指数,1996-12-01,115.8759835525911,114.93359504373002,leading,leading,leading->leading,4,190.20230554034293,SW,2.410645027584258,16.552802614649593,decel,21.795850859561803,3,3,-0.009274440249106064,0.3242258649495746,0.168470301513854
country,cn_sse,上证指数,1997-01-01,113.69915803486283,110.86089648338057,leading,leading,leading->leading,5,208.12415508784758,SW,4.617947909851886,13.489633993729356,stable,17.482162431657457,3,3,0.07236380810754861,0.42537661359291845,0.019353836151358106
country,cn_sse,上证指数,1997-02-01,113.14672520328648,105.89186359088815,leading,leading,leading->leading,6,186.34381447428848,SW,4.9996469795451635,12.028239916981308,accel,14.406610987472428,3,3,0.22943420086565902,0.16276883688718136,0.036402887144966645
country,cn_sse,上证指数,1997-03-01,117.04458186003296,102.35345851319757,leading,leading,leading->leading,7,132.23260943785718,SE,5.264370523658966,14.881965413056017,accel,17.206293550811775,3,3,0.07048621455129678,-0.15640810523300974,-0.36231746516581065
country,cn_sse,上证指数,1997-04-01,119.35866136912797,100.20108010366997,leading,leading,leading->leading,8,132.92660176236944,SE,3.160331753505312,13.424349256709442,stable,19.359705659246465,3,3,-0.13647254551235455,-0.3372526376541549,-0.29444381986627444
country,cn_sse,上证指数,1997-05-01,117.73715722075235,97.05129173644984,weakening,leading,leading->weakening,1,207.23931041613952,SW,3.5426603649622654,11.967362642126545,stable,17.98059027666267,2,3,-0.07061608347282955,-0.11023578025623537,-0.2395346030561949
country,cn_sse,上证指数,1997-06-01,115.25329984740236,89.85620282222825,weakening,weakening,weakening->weakening,2,199.04547577616393,SW,7.611757480023879,14.314749598491456,accel,18.31829078867717,1,3,-0.1265448778706133,-0.19248818911392118,-0.14128383590559668
country,cn_sse,上证指数,1997-07-01,111.22762595153111,82.01811260892293,weakening,weakening,weakening->weakening,3,207.18521016450185,SW,8.81145325742649,19.965871102412635,accel,21.19924193580684,0,3,0.08377682064458813,0.033717245754661396,0.0006518719132435624
country,cn_sse,上证指数,1997-08-01,109.56936601593286,80.56072261532022,weakening,weakening,weakening->weakening,4,228.68882702571122,SW,2.2076710822637615,18.63088181971413,stable,21.66698574295496,0,3,-0.1544431210353816,-0.1288737780398993,-0.17852307691317182
country,cn_sse,上证指数,1997-09-01,104.76983199557826,81.06994214961946,weakening,weakening,weakening->weakening,5,276.0562937319183,NW,4.826471935757332,15.845596275447583,stable,19.521741405028287,0,3,0.11012129655955005,0.06369769402927239,-0.03035748663153215
country,cn_sse,上证指数,1997-10-01,102.69194215815392,82.7949393918673,weakening,weakening,weakening->weakening,6,309.69836539974233,NW,2.7006002411008523,9.734743259121945,stable,17.414380928197417,0,3,-0.0791219631161949,-0.0357675133950246,-0.0773959431963267
country,cn_sse,上证指数,1997-11-01,98.5285434556606,83.44828321875042,lagging,weakening,weakening->lagging,1,278.9184415896866,NW,4.214350117402371,11.741422294260556,stable,16.61699469725432,0,2,0.032068210470259206,-0.03962012427338135,0.096562484496719
country,cn_sse,上证指数,1997-12-01,95.07892383772813,84.19561148987846,lagging,lagging,lagging->lagging,2,282.2237057613454,NW,3.529642340698528,10.44459269920175,stable,16.552815070970322,0,1,0.013977577781431938,-0.09435846381595514,-0.0468753366054393
country,cn_sse,上证指数,1998-01-01,91.35257796105252,84.55455464873788,lagging,lagging,lagging->lagging,3,275.50208501917916,NW,3.743593699095735,11.487586157196635,stable,17.701403617185257,0,0,-0.08384589419915334,-0.03555087021078407,-0.06634364060717046
country,cn_sse,上证指数,1998-02-01,84.40944158857373,84.54325593357471,lagging,lagging,lagging->lagging,4,269.90676142789187,SW,6.943145565793812,14.216381605588076,accel,21.9539620277313,0,0,-0.01970527256445287,0.13011061656001854,0.04106273335970834
country,cn_sse,上证指数,1998-03-01,82.71442139182967,85.31506455989974,lagging,lagging,lagging->lagging,5,294.48162000675313,NW,1.8624666501819496,12.549205915071497,stable,22.681237988680163,0,0,0.07172055990786985,0.04825478495299196,0.07681745199250312
country,cn_sse,上证指数,1998-04-01,85.17420476112201,87.56557875504407,lagging,lagging,lagging->lagging,6,47.54386493714017,NE,3.333968861041344,12.139581077017105,stable,19.34991049493895,0,0,0.06926211683479999,-0.02777037577000596,-0.0821215795127781
country,cn_sse,上证指数,1998-05-01,88.68841310148173,92.93911604006216,lagging,lagging,lagging->lagging,7,33.18405096896944,NE,6.42063573277081,11.617071243994104,accel,13.334469635438737,0,0,-0.09046126677096644,-0.06251455240668924,-0.18281114879583393
country,cn_sse,上证指数,1998-06-01,88.27573716360276,99.10548245776926,lagging,lagging,lagging->lagging,8,356.17126474910503,NW,6.1801598868581165,15.934764480670271,stable,11.758337496869363,0,0,-0.0050236863568069445,0.031126218764173985,-0.22787386246729258
country,cn_sse,上证指数,1998-07-01,87.99575756192695,104.36786163817156,improving,lagging,lagging->improving,1,356.95450699160006,NW,5.26982193396382,17.870617553592744,decel,12.774194761402565,1,0,0.019216420148072344,-0.05600224054465197,-0.2802407723425846
country,cn_sse,上证指数,1998-08-01,88.17583271617688,107.71955572204072,improving,improving,improving->improving,2,3.0753511114770373,NE,3.3565280116545555,14.806509832476491,decel,14.120994033761383,2,0,0.018174078278421213,-0.13105849855918295,-0.34587421199983315
country,cn_sse,上证指数,1998-09-01,89.47988874271599,111.43969751666025,improving,improving,improving->improving,3,19.317570812186883,NE,3.942082836829778,12.568432782448154,stable,15.541538538327423,3,0,-0.10087519411696155,-0.28606714369960984,-0.33311634617349806
country,cn_sse,上证指数,1998-10-01,85.85746454093155,111.20185490522053,improving,improving,improving->improving,4,266.2434422641114,SW,3.6302239883359957,10.928834836820329,stable,18.04142074584543,3,0,-0.03439864534777115,-0.23260682794475762,-0.294450948146987
country,cn_sse,上证指数,1998-11-01,82.46761718588525,107.5630588363437,improving,improving,improving->improving,5,222.97147905342072,SW,4.973117927556902,12.545424752722674,stable,19.094090868712836,3,0,-0.13711572862518673,-0.19032024510746193,-0.09319477564072964
country,cn_sse,上证指数,1998-12-01,77.84985767300392,100.0163355477292,improving,improving,improving->improving,6,211.4620192348418,SW,8.847414046698752,17.45075596259165,accel,22.15014835066128,3,0,-0.05149779943329802,-0.03658294113947247,0.3565720799930965
country,cn_sse,上证指数,1999-01-01,76.93701364811311,95.50707640316503,lagging,improving,improving->lagging,1,191.4441669965949,SW,4.600728447389005,18.42126042164466,stable,23.49654659549606,2,0,-0.007011577563904359,-0.055517365488752524,0.3730292178643022
country,cn_sse,上证指数,1999-02-01,78.55414277826353,95.00791988150284,lagging,lagging,lagging->lagging,2,107.15379955778646,SE,1.6924136186815968,15.140556112769355,decel,22.019211064082224,1,0,0.02355585394623616,0.12231308173832178,0.4263649528137723
country,cn_sse,上证指数,1999-03-01,80.88240658902896,100.31531169218756,improving,lagging,lagging->improving,1,23.686255832023292,NE,5.7956207781947935,12.088762844265396,stable,19.120193495109653,1,0,-0.07000384550608973,0.39173171982863764,0.35917404882285364
country,cn_sse,上证指数,1999-04-01,82.07533032727973,108.85150588931414,improving,improving,improving->improving,2,7.955499429501528,NE,8.61914603753409,16.10718043441048,accel,19.99107149166099,2,0,0.16628119959031984,0.4335299706364849,0.32146515708592105
country,cn_sse,上证指数,1999-05-01,84.98166234881307,116.84392199627715,improving,improving,improving->improving,3,19.983099504835156,NE,8.504438902492732,22.919205718221615,stable,22.566970864999313,3,0,0.26612265187576023,0.2575896073247974,0.054780969134893276
country,cn_sse,上证指数,1999-06-01,90.53558731274373,120.89534910843719,improving,improving,improving->improving,4,53.89033404392323,NE,6.874601381179682,23.998186321206504,decel,22.938847440056012,3,0,-0.020024194292280417,-0.004712115936274963,-0.26142706683713546
country,cn_sse,上证指数,1999-07-01,94.63257977758302,121.6889499376415,improving,improving,improving->improving,5,79.03738401058396,NE,4.1731462391178775,19.55218652279029,decel,22.34322602583454,3,0,0.022275107880684875,-0.08625147336659456,-0.09097708752394273
country,cn_sse,上证指数,1999-08-01,98.95647465028982,120.55677831645997,improving,improving,improving->improving,6,104.67295773444917,SE,4.469662118105683,15.517409738403243,stable,20.58324755493084,3,0,-0.006119368238810874,-0.16996590180078686,0.018907530707983344
country,cn_sse,上证指数,1999-09-01,103.43178484135473,118.33498166083731,leading,improving,improving->leading,1,116.40239716361909,SE,4.996476927314427,13.639285284537989,accel,18.653383063149505,3,1,-0.10464746534414981,-0.27538241976727307,-0.022164477698613627
country,cn_sse,上证指数,1999-10-01,105.3186796449055,115.76937885393437,leading,leading,leading->leading,2,143.6670553181522,SE,3.1847589802770293,12.65089802569714,stable,16.642165201801255,3,2,-0.06531449144553159,-0.002906113886855133,0.15483388882404148
country,cn_sse,上证指数,1999-11-01,105.4075228029971,112.72703505989068,leading,leading,leading->leading,3,178.32731205909866,SE,3.0436407258242277,11.224876633415684,decel,13.82818586368509,3,3,-0.10550541882182929,0.21104290234632028,0.2974551203693454
country,cn_sse,上证指数,1999-12-01,100.81393512629913,108.19154808481382,leading,leading,leading->leading,4,225.36464594404268,SW,6.455361325642685,12.683761031743941,stable,8.231886200357758,3,3,0.1741433151735743,0.29735880634127687,0.4208698299320034
country,cn_sse,上证指数,2000-01-01,102.72736872114842,104.36849121631681,leading,leading,leading->leading,5,153.41211141187105,SE,4.275159873228137,13.77416192469505,stable,5.14997627646341,3,3,0.13709919138700233,0.1547309481222352,0.29218724802810536
country,cn_sse,上证指数,2000-02-01,109.30702578745449,102.71647616243763,leading,leading,leading->leading,6,104.09442518354595,SE,6.783880957714015,17.514402156584836,stable,9.695358257920889,3,3,-0.04676759512548356,0.06531709500870875,0.06813372700660247
country,cn_sse,上证指数,2000-03-01,111.1937608513207,103.8230715085351,leading,leading,leading->leading,7,59.60780689234938,NE,2.1873094114063525,13.246350242348505,stable,11.828616054126233,3,3,0.050846582531892226,0.10038389056815289,0.10248709743294138
country,cn_sse,上证指数,2000-04-01,114.81867573194074,106.06781679965043,leading,leading,leading->leading,8,58.23194626189563,NE,4.263670873053532,13.2348612421739,stable,16.01285580908445,3,3,0.05362682639531491,0.11682445900622296,0.08390857801285789
country,cn_sse,上证指数,2000-05-01,120.25596435295657,107.94050268829159,leading,leading,leading->leading,9,70.99550388587116,NE,5.750744298414239,12.201724582874125,accel,21.756738606946886,3,3,-0.006223840621984111,-0.0014905109297187469,0.16729899879404697
country,cn_sse,上证指数,2000-06-01,120.89309229410422,109.3656263801582,leading,leading,leading->leading,10,24.08791537990721,NE,1.5610603929735016,11.575475564441273,stable,22.896206303723602,3,3,0.06583699896730644,0.0031293245468955178,0.16773725334327816
country,cn_sse,上证指数,2000-07-01,121.089292585761,106.23908769568789,leading,leading,leading->leading,11,176.40921529723573,SE,3.1326887333304594,10.4444934247182,stable,21.992827854605647,3,3,-0.06185549505366772,-0.029764551573542963,0.06609116650824387
country,cn_sse,上证指数,2000-08-01,118.26828820232157,93.86944731061745,weakening,leading,leading->weakening,1,192.84708109512098,SW,12.687240400786534,17.380989527090495,accel,19.269510375730288,2,3,-0.0014537237190129781,0.15802681152949216,0.15231881036713057
country,cn_sse,上证指数,2000-09-01,116.08556914825465,84.28476065845216,weakening,weakening,weakening->weakening,2,192.82916726783805,SW,9.830080400952081,25.650009535069074,stable,22.48809201300579,1,3,0.031714769008180266,0.166409913912951,0.2983293477850313
country,cn_sse,上证指数,2000-10-01,114.99687792282415,79.77692436947456,weakening,weakening,weakening->weakening,3,193.57755411641676,SW,4.637438581000582,27.154759382739194,decel,25.17695643619464,0,3,0.13581057939236674,0.09753634155038748,0.2063918591323779
country,cn_sse,上证指数,2000-11-01,116.67514967403224,81.18936055411744,weakening,weakening,weakening->weakening,4,49.91598114216652,NE,2.1935295864409055,16.661048568393568,decel,25.137636583703937,0,3,-0.0026702802539870785,0.0032275735918423365,0.11434018775032906
country,cn_sse,上证指数,2000-12-01,117.14304652016604,84.29649109746798,weakening,weakening,weakening->weakening,5,8.563716242027322,NE,3.142162897120986,9.973131064562473,stable,23.248316838955876,0,3,-0.038432616299689304,0.14010130288870093,0.14235090750385115
country,cn_sse,上证指数,2001-01-01,116.37280623439617,86.39061608460614,weakening,weakening,weakening->weakening,6,339.80596900489877,NW,2.23128428479637,7.566976768358261,stable,21.29047004050552,0,3,0.040767841357020385,0.11125966982165725,0.042972347275448075
country,cn_sse,上证指数,2001-02-01,116.19862446318946,87.15055785264364,weakening,weakening,weakening->weakening,7,347.090553432424,NW,0.7796478565536347,6.153095038470991,decel,20.67616013668152,0,3,0.14260230545305264,0.1173887202486974,0.02195469559499208
country,cn_sse,上证指数,2001-03-01,118.18346137368945,88.86874592983163,weakening,weakening,weakening->weakening,8,49.11866740998777,NE,2.6252138636450395,5.6361460049950445,stable,21.320016057758874,0,3,-0.07378091049231084,-0.005381964639965986,-0.061775582050098476
country,cn_sse,上证指数,2001-04-01,117.34741181492335,90.29125979869633,weakening,weakening,weakening->weakening,9,329.5561038138271,NW,1.6500074459908998,5.054869166189574,stable,19.879444986542055,0,3,0.03977283562872902,-0.06324268934427435,-0.051105363490395295
country,cn_sse,上证指数,2001-05-01,116.88041603561891,91.28649080243808,weakening,weakening,weakening->weakening,10,334.8624548104471,NW,1.099349720833627,5.374571030469566,decel,18.996675711070505,0,3,0.026738895071426794,-0.07433008450528056,-0.11790901553295585
country,cn_sse,上证指数,2001-06-01,116.49724087479825,90.57688351062764,weakening,weakening,weakening->weakening,11,208.3682475624812,SW,0.806452548176572,3.5558097150010983,decel,18.99879156297567,0,3,-0.12348217073531498,-0.054485600671687284,-0.19559547428559954
country,cn_sse,上证指数,2001-07-01,113.75818510346991,87.61720835824144,weakening,weakening,weakening->weakening,12,222.78297129379484,SW,4.032629852354334,5.938432121364533,stable,18.510029340456136,0,3,0.019229428060131948,0.0046675826954680755,-0.15632164657415148
country,cn_sse,上证指数,2001-08-01,112.05500721868083,82.92486758692304,weakening,weakening,weakening->weakening,13,199.94936716673988,SW,4.991881090471964,9.83096349100287,accel,20.901754614542728,0,3,0.043955800746830476,-0.05214584784236076,-0.14502376890483737
country,cn_sse,上证指数,2001-09-01,111.56313000762759,80.17360977489658,weakening,weakening,weakening->weakening,14,190.13640032023358,SW,2.794881525036467,11.819392467862766,stable,22.95194381596849,0,3,-0.060990162159014205,-0.17029447084074345,-0.19346688891395947
country,cn_sse,上证指数,2001-10-01,110.06387529501328,81.71686799970513,weakening,weakening,weakening->weakening,15,315.82860445119707,NW,2.151606525769869,9.9383691412783,decel,20.86994254169821,0,3,-0.04035229266682583,-0.18337196614873819,-0.02885455778775059
country,cn_sse,上证指数,2001-11-01,107.83729396396635,83.09985097311625,weakening,weakening,weakening->weakening,16,301.8454056859817,NW,2.6211269195732916,7.567614970379627,stable,18.628961694321642,0,3,-0.0659390564792749,-0.09902634612510286,-0.06941199764196793
country,cn_sse,上证指数,2001-12-01,103.88211626801693,82.18813108697574,weakening,weakening,weakening->weakening,17,257.0193225008574,SW,4.058899328305617,8.831632773648778,accel,18.230016480880142,0,3,-0.07817387016400834,-0.02495599883460009,0.19057260638360007
country,cn_sse,上证指数,2002-01-01,96.55218984447338,79.61662505075276,lagging,weakening,weakening->lagging,1,250.6679613283717,SW,7.767912503941665,14.447938751820573,accel,20.6729139017738,0,2,0.04291327515702836,0.1651872900600766,0.3006144596507132
country,cn_sse,上证指数,2002-02-01,88.23263532046374,77.90729790464809,lagging,lagging,lagging->lagging,2,258.3896392920209,SW,8.493337787370727,20.320149619618007,accel,25.031147743864324,0,1,0.015208340625776806,0.029890209253752076,0.26535182960801007
country,cn_sse,上证指数,2002-03-01,83.21152885065938,78.48461317704609,lagging,lagging,lagging->lagging,3,276.55893536771384,NW,5.0541866907401864,21.31543698205258,stable,27.290376209821314,0,0,0.10122297622663146,0.217664255705322,0.2755527485985807
country,cn_sse,上证指数,2002-04-01,85.90149855592024,82.29937957913566,lagging,lagging,lagging->lagging,4,35.18944854452662,NE,4.667802450589855,18.21532692870077,decel,22.62917820541079,0,0,-0.08206892584969705,0.1438066254730609,0.08141684622151091
country,cn_sse,上证指数,2002-05-01,85.84146340932833,87.42476909093882,lagging,lagging,lagging->lagging,5,359.32890891232984,NW,5.125741104126133,14.847730245456175,stable,18.936752382750225,0,0,0.21563492496199022,0.24111120717845202,0.06879572454409044
