mode,params,li_mom_months,li_mom_min_in_window,de_hold_months,wang_dist_pct,wang_ratio_min,miao_leading_months,review_cap_months,stage,n,assets,n_1m,mean_1m,win_1m,n_3m,mean_3m,win_3m,n_6m,mean_6m,win_6m
us_gics,li3win3_de2_wang65r102.0_miao4,3,3,2,0.65,102.0,4,12,旺,730,11,727,0.00043240048550197754,0.5199449793672627,723,-0.0003278730850315378,0.5131396957123098,719,0.003579137851126678,0.5132127955493742
us_gics,li3win3_de2_wang65r102.0_miao4,3,3,2,0.65,102.0,4,12,庙,399,11,397,0.0001769630720289465,0.5062972292191436,395,0.0002950910740654864,0.5164556962025316,395,0.005623176673665292,0.5139240506329114
us_gics,li3win3_de2_wang65r102.0_miao6,3,3,2,0.65,102.0,6,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang65r102.0_miao6,3,3,2,0.65,102.0,6,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang65r102.0_miao6,3,3,2,0.65,102.0,6,12,旺,730,11,727,0.00043240048550197754,0.5199449793672627,723,-0.0003278730850315378,0.5131396957123098,719,0.003579137851126678,0.5132127955493742
us_gics,li3win3_de2_wang65r102.0_miao6,3,3,2,0.65,102.0,6,12,庙,191,11,191,-9.293076184533163e-05,0.5287958115183246,191,-0.000319731630051264,0.4816753926701571,191,0.006607227495084312,0.518324607329843
us_gics,li3win3_de2_wang65r102.0_miao8,3,3,2,0.65,102.0,8,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang65r102.0_miao8,3,3,2,0.65,102.0,8,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang65r102.0_miao8,3,3,2,0.65,102.0,8,12,旺,730,11,727,0.00043240048550197754,0.5199449793672627,723,-0.0003278730850315378,0.5131396957123098,719,0.003579137851126678,0.5132127955493742
us_gics,li3win3_de2_wang65r102.0_miao8,3,3,2,0.65,102.0,8,12,庙,41,10,41,-0.0027196717500202337,0.4634146341463415,41,-0.0053707745680113776,0.4634146341463415,41,-0.0024912518674621,0.4146341463414634
us_gics,li3win3_de2_wang70r101.0_miao4,3,3,2,0.7,101.0,4,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang70r101.0_miao4,3,3,2,0.7,101.0,4,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang70r101.0_miao4,3,3,2,0.7,101.0,4,12,旺,738,11,735,0.00019130204024444847,0.5170068027210885,731,-0.00021908055271542353,0.5129958960328317,727,0.003653265211348762,0.5116918844566712
us_gics,li3win3_de2_wang70r101.0_miao4,3,3,2,0.7,101.0,4,12,庙,399,11,397,0.0001769630720289465,0.5062972292191436,395,0.0002950910740654864,0.5164556962025316,395,0.005623176673665292,0.5139240506329114
us_gics,li3win3_de2_wang70r101.0_miao6,3,3,2,0.7,101.0,6,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang70r101.0_miao6,3,3,2,0.7,101.0,6,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang70r101.0_miao6,3,3,2,0.7,101.0,6,12,旺,738,11,735,0.00019130204024444847,0.5170068027210885,731,-0.00021908055271542353,0.5129958960328317,727,0.003653265211348762,0.5116918844566712
us_gics,li3win3_de2_wang70r101.0_miao6,3,3,2,0.7,101.0,6,12,庙,191,11,191,-9.293076184533163e-05,0.5287958115183246,191,-0.000319731630051264,0.4816753926701571,191,0.006607227495084312,0.518324607329843
us_gics,li3win3_de2_wang70r101.0_miao8,3,3,2,0.7,101.0,8,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang70r101.0_miao8,3,3,2,0.7,101.0,8,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang70r101.0_miao8,3,3,2,0.7,101.0,8,12,旺,738,11,735,0.00019130204024444847,0.5170068027210885,731,-0.00021908055271542353,0.5129958960328317,727,0.003653265211348762,0.5116918844566712
us_gics,li3win3_de2_wang70r101.0_miao8,3,3,2,0.7,101.0,8,12,庙,41,10,41,-0.0027196717500202337,0.4634146341463415,41,-0.0053707745680113776,0.4634146341463415,41,-0.0024912518674621,0.4146341463414634
us_gics,li3win3_de2_wang70r102.0_miao4,3,3,2,0.7,102.0,4,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang70r102.0_miao4,3,3,2,0.7,102.0,4,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang70r102.0_miao4,3,3,2,0.7,102.0,4,12,旺,730,11,727,0.00043240048550197754,0.5199449793672627,723,-0.0003278730850315378,0.5131396957123098,719,0.003579137851126678,0.5132127955493742
us_gics,li3win3_de2_wang70r102.0_miao4,3,3,2,0.7,102.0,4,12,庙,399,11,397,0.0001769630720289465,0.5062972292191436,395,0.0002950910740654864,0.5164556962025316,395,0.005623176673665292,0.5139240506329114
us_gics,li3win3_de2_wang70r102.0_miao6,3,3,2,0.7,102.0,6,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang70r102.0_miao6,3,3,2,0.7,102.0,6,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang70r102.0_miao6,3,3,2,0.7,102.0,6,12,旺,730,11,727,0.00043240048550197754,0.5199449793672627,723,-0.0003278730850315378,0.5131396957123098,719,0.003579137851126678,0.5132127955493742
us_gics,li3win3_de2_wang70r102.0_miao6,3,3,2,0.7,102.0,6,12,庙,191,11,191,-9.293076184533163e-05,0.5287958115183246,191,-0.000319731630051264,0.4816753926701571,191,0.006607227495084312,0.518324607329843
us_gics,li3win3_de2_wang70r102.0_miao8,3,3,2,0.7,102.0,8,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang70r102.0_miao8,3,3,2,0.7,102.0,8,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang70r102.0_miao8,3,3,2,0.7,102.0,8,12,旺,730,11,727,0.00043240048550197754,0.5199449793672627,723,-0.0003278730850315378,0.5131396957123098,719,0.003579137851126678,0.5132127955493742
us_gics,li3win3_de2_wang70r102.0_miao8,3,3,2,0.7,102.0,8,12,庙,41,10,41,-0.0027196717500202337,0.4634146341463415,41,-0.0053707745680113776,0.4634146341463415,41,-0.0024912518674621,0.4146341463414634
us_gics,li3win3_de2_wang75r101.0_miao4,3,3,2,0.75,101.0,4,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang75r101.0_miao4,3,3,2,0.75,101.0,4,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang75r101.0_miao4,3,3,2,0.75,101.0,4,12,旺,737,11,734,0.00020956629463125955,0.5177111716621253,730,-0.0001750734790535372,0.5136986301369864,726,0.00368293194378587,0.512396694214876
us_gics,li3win3_de2_wang75r101.0_miao4,3,3,2,0.75,101.0,4,12,庙,399,11,397,0.0001769630720289465,0.5062972292191436,395,0.0002950910740654864,0.5164556962025316,395,0.005623176673665292,0.5139240506329114
us_gics,li3win3_de2_wang75r101.0_miao6,3,3,2,0.75,101.0,6,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang75r101.0_miao6,3,3,2,0.75,101.0,6,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang75r101.0_miao6,3,3,2,0.75,101.0,6,12,旺,737,11,734,0.00020956629463125955,0.5177111716621253,730,-0.0001750734790535372,0.5136986301369864,726,0.00368293194378587,0.512396694214876
us_gics,li3win3_de2_wang75r101.0_miao6,3,3,2,0.75,101.0,6,12,庙,191,11,191,-9.293076184533163e-05,0.5287958115183246,191,-0.000319731630051264,0.4816753926701571,191,0.006607227495084312,0.518324607329843
us_gics,li3win3_de2_wang75r101.0_miao8,3,3,2,0.75,101.0,8,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang75r101.0_miao8,3,3,2,0.75,101.0,8,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang75r101.0_miao8,3,3,2,0.75,101.0,8,12,旺,737,11,734,0.00020956629463125955,0.5177111716621253,730,-0.0001750734790535372,0.5136986301369864,726,0.00368293194378587,0.512396694214876
us_gics,li3win3_de2_wang75r101.0_miao8,3,3,2,0.75,101.0,8,12,庙,41,10,41,-0.0027196717500202337,0.4634146341463415,41,-0.0053707745680113776,0.4634146341463415,41,-0.0024912518674621,0.4146341463414634
us_gics,li3win3_de2_wang75r102.0_miao4,3,3,2,0.75,102.0,4,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang75r102.0_miao4,3,3,2,0.75,102.0,4,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang75r102.0_miao4,3,3,2,0.75,102.0,4,12,旺,729,11,726,0.0004511980904126895,0.5206611570247934,722,-0.0002835290805428108,0.5138504155124654,718,0.003609031890665839,0.5139275766016713
us_gics,li3win3_de2_wang75r102.0_miao4,3,3,2,0.75,102.0,4,12,庙,399,11,397,0.0001769630720289465,0.5062972292191436,395,0.0002950910740654864,0.5164556962025316,395,0.005623176673665292,0.5139240506329114
us_gics,li3win3_de2_wang75r102.0_miao6,3,3,2,0.75,102.0,6,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang75r102.0_miao6,3,3,2,0.75,102.0,6,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang75r102.0_miao6,3,3,2,0.75,102.0,6,12,旺,729,11,726,0.0004511980904126895,0.5206611570247934,722,-0.0002835290805428108,0.5138504155124654,718,0.003609031890665839,0.5139275766016713
us_gics,li3win3_de2_wang75r102.0_miao6,3,3,2,0.75,102.0,6,12,庙,191,11,191,-9.293076184533163e-05,0.5287958115183246,191,-0.000319731630051264,0.4816753926701571,191,0.006607227495084312,0.518324607329843
us_gics,li3win3_de2_wang75r102.0_miao8,3,3,2,0.75,102.0,8,12,利,910,11,908,-0.0012429804347055895,0.473568281938326,900,-0.0033717987985620785,0.47333333333333333,891,-0.002317023740494235,0.4904601571268238
us_gics,li3win3_de2_wang75r102.0_miao8,3,3,2,0.75,102.0,8,12,得,82,11,82,0.0010901011156744156,0.573170731707317,82,-0.001121393143041864,0.4634146341463415,81,0.005261850173084403,0.5308641975308642
us_gics,li3win3_de2_wang75r102.0_miao8,3,3,2,0.75,102.0,8,12,旺,729,11,726,0.0004511980904126895,0.5206611570247934,722,-0.0002835290805428108,0.5138504155124654,718,0.003609031890665839,0.5139275766016713
us_gics,li3win3_de2_wang75r102.0_miao8,3,3,2,0.75,102.0,8,12,庙,41,10,41,-0.0027196717500202337,0.4634146341463415,41,-0.0053707745680113776,0.4634146341463415,41,-0.0024912518674621,0.4146341463414634
cn_sw,li2win2_de1_wang65r101.0_miao4,2,2,1,0.65,101.0,4,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang65r101.0_miao4,2,2,1,0.65,101.0,4,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang65r101.0_miao4,2,2,1,0.65,101.0,4,12,旺,1124,30,1122,0.0019055371648392832,0.49910873440285203,1117,0.005757399591987549,0.4941808415398389,1101,0.01793475712765133,0.5467756584922797
cn_sw,li2win2_de1_wang65r101.0_miao4,2,2,1,0.65,101.0,4,12,庙,579,28,578,0.0034214013011532093,0.5363321799307958,575,0.011080502281042987,0.5356521739130434,569,0.022164585999917778,0.5536028119507909
cn_sw,li2win2_de1_wang65r101.0_miao6,2,2,1,0.65,101.0,6,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang65r101.0_miao6,2,2,1,0.65,101.0,6,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang65r101.0_miao6,2,2,1,0.65,101.0,6,12,旺,1124,30,1122,0.0019055371648392832,0.49910873440285203,1117,0.005757399591987549,0.4941808415398389,1101,0.01793475712765133,0.5467756584922797
cn_sw,li2win2_de1_wang65r101.0_miao6,2,2,1,0.65,101.0,6,12,庙,286,28,286,0.006779204714049022,0.5629370629370629,285,0.018871110141965148,0.5719298245614035,281,0.015966642167728952,0.5409252669039146
cn_sw,li2win2_de1_wang65r101.0_miao8,2,2,1,0.65,101.0,8,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang65r101.0_miao8,2,2,1,0.65,101.0,8,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang65r101.0_miao8,2,2,1,0.65,101.0,8,12,旺,1124,30,1122,0.0019055371648392832,0.49910873440285203,1117,0.005757399591987549,0.4941808415398389,1101,0.01793475712765133,0.5467756584922797
cn_sw,li2win2_de1_wang65r101.0_miao8,2,2,1,0.65,101.0,8,12,庙,75,23,75,0.010065242268233214,0.6133333333333333,75,0.004046351681013655,0.5066666666666667,73,-0.0072148152438943815,0.4520547945205479
cn_sw,li2win2_de1_wang65r102.0_miao4,2,2,1,0.65,102.0,4,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang65r102.0_miao4,2,2,1,0.65,102.0,4,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang65r102.0_miao4,2,2,1,0.65,102.0,4,12,旺,1100,30,1098,0.0020658696912784335,0.5045537340619308,1093,0.006104487998170129,0.4977127172918573,1078,0.017402730279415125,0.5454545454545454
cn_sw,li2win2_de1_wang65r102.0_miao4,2,2,1,0.65,102.0,4,12,庙,579,28,578,0.0034214013011532093,0.5363321799307958,575,0.011080502281042987,0.5356521739130434,569,0.022164585999917778,0.5536028119507909
cn_sw,li2win2_de1_wang65r102.0_miao6,2,2,1,0.65,102.0,6,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang65r102.0_miao6,2,2,1,0.65,102.0,6,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang65r102.0_miao6,2,2,1,0.65,102.0,6,12,旺,1100,30,1098,0.0020658696912784335,0.5045537340619308,1093,0.006104487998170129,0.4977127172918573,1078,0.017402730279415125,0.5454545454545454
cn_sw,li2win2_de1_wang65r102.0_miao6,2,2,1,0.65,102.0,6,12,庙,286,28,286,0.006779204714049022,0.5629370629370629,285,0.018871110141965148,0.5719298245614035,281,0.015966642167728952,0.5409252669039146
cn_sw,li2win2_de1_wang65r102.0_miao8,2,2,1,0.65,102.0,8,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang65r102.0_miao8,2,2,1,0.65,102.0,8,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang65r102.0_miao8,2,2,1,0.65,102.0,8,12,旺,1100,30,1098,0.0020658696912784335,0.5045537340619308,1093,0.006104487998170129,0.4977127172918573,1078,0.017402730279415125,0.5454545454545454
cn_sw,li2win2_de1_wang65r102.0_miao8,2,2,1,0.65,102.0,8,12,庙,75,23,75,0.010065242268233214,0.6133333333333333,75,0.004046351681013655,0.5066666666666667,73,-0.0072148152438943815,0.4520547945205479
cn_sw,li2win2_de1_wang70r101.0_miao4,2,2,1,0.7,101.0,4,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang70r101.0_miao4,2,2,1,0.7,101.0,4,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang70r101.0_miao4,2,2,1,0.7,101.0,4,12,旺,1123,30,1121,0.0019268481640821718,0.49955396966993754,1116,0.005746434113215589,0.49372759856630827,1100,0.017925363590279745,0.5463636363636364
cn_sw,li2win2_de1_wang70r101.0_miao4,2,2,1,0.7,101.0,4,12,庙,579,28,578,0.0034214013011532093,0.5363321799307958,575,0.011080502281042987,0.5356521739130434,569,0.022164585999917778,0.5536028119507909
cn_sw,li2win2_de1_wang70r101.0_miao6,2,2,1,0.7,101.0,6,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang70r101.0_miao6,2,2,1,0.7,101.0,6,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang70r101.0_miao6,2,2,1,0.7,101.0,6,12,旺,1123,30,1121,0.0019268481640821718,0.49955396966993754,1116,0.005746434113215589,0.49372759856630827,1100,0.017925363590279745,0.5463636363636364
cn_sw,li2win2_de1_wang70r101.0_miao6,2,2,1,0.7,101.0,6,12,庙,286,28,286,0.006779204714049022,0.5629370629370629,285,0.018871110141965148,0.5719298245614035,281,0.015966642167728952,0.5409252669039146
cn_sw,li2win2_de1_wang70r101.0_miao8,2,2,1,0.7,101.0,8,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang70r101.0_miao8,2,2,1,0.7,101.0,8,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang70r101.0_miao8,2,2,1,0.7,101.0,8,12,旺,1123,30,1121,0.0019268481640821718,0.49955396966993754,1116,0.005746434113215589,0.49372759856630827,1100,0.017925363590279745,0.5463636363636364
cn_sw,li2win2_de1_wang70r101.0_miao8,2,2,1,0.7,101.0,8,12,庙,75,23,75,0.010065242268233214,0.6133333333333333,75,0.004046351681013655,0.5066666666666667,73,-0.0072148152438943815,0.4520547945205479
cn_sw,li2win2_de1_wang70r102.0_miao4,2,2,1,0.7,102.0,4,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang70r102.0_miao4,2,2,1,0.7,102.0,4,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang70r102.0_miao4,2,2,1,0.7,102.0,4,12,旺,1099,30,1097,0.0020877930847859236,0.5050136736554239,1092,0.006093599366390528,0.49725274725274726,1077,0.01739264214760734,0.5450324976787372
cn_sw,li2win2_de1_wang70r102.0_miao4,2,2,1,0.7,102.0,4,12,庙,579,28,578,0.0034214013011532093,0.5363321799307958,575,0.011080502281042987,0.5356521739130434,569,0.022164585999917778,0.5536028119507909
cn_sw,li2win2_de1_wang70r102.0_miao6,2,2,1,0.7,102.0,6,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang70r102.0_miao6,2,2,1,0.7,102.0,6,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang70r102.0_miao6,2,2,1,0.7,102.0,6,12,旺,1099,30,1097,0.0020877930847859236,0.5050136736554239,1092,0.006093599366390528,0.49725274725274726,1077,0.01739264214760734,0.5450324976787372
cn_sw,li2win2_de1_wang70r102.0_miao6,2,2,1,0.7,102.0,6,12,庙,286,28,286,0.006779204714049022,0.5629370629370629,285,0.018871110141965148,0.5719298245614035,281,0.015966642167728952,0.5409252669039146
cn_sw,li2win2_de1_wang70r102.0_miao8,2,2,1,0.7,102.0,8,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang70r102.0_miao8,2,2,1,0.7,102.0,8,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang70r102.0_miao8,2,2,1,0.7,102.0,8,12,旺,1099,30,1097,0.0020877930847859236,0.5050136736554239,1092,0.006093599366390528,0.49725274725274726,1077,0.01739264214760734,0.5450324976787372
cn_sw,li2win2_de1_wang70r102.0_miao8,2,2,1,0.7,102.0,8,12,庙,75,23,75,0.010065242268233214,0.6133333333333333,75,0.004046351681013655,0.5066666666666667,73,-0.0072148152438943815,0.4520547945205479
cn_sw,li2win2_de1_wang75r101.0_miao4,2,2,1,0.75,101.0,4,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang75r101.0_miao4,2,2,1,0.75,101.0,4,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang75r101.0_miao4,2,2,1,0.75,101.0,4,12,旺,1123,30,1121,0.0019268481640821718,0.49955396966993754,1116,0.005746434113215589,0.49372759856630827,1100,0.017925363590279745,0.5463636363636364
cn_sw,li2win2_de1_wang75r101.0_miao4,2,2,1,0.75,101.0,4,12,庙,579,28,578,0.0034214013011532093,0.5363321799307958,575,0.011080502281042987,0.5356521739130434,569,0.022164585999917778,0.5536028119507909
cn_sw,li2win2_de1_wang75r101.0_miao6,2,2,1,0.75,101.0,6,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang75r101.0_miao6,2,2,1,0.75,101.0,6,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang75r101.0_miao6,2,2,1,0.75,101.0,6,12,旺,1123,30,1121,0.0019268481640821718,0.49955396966993754,1116,0.005746434113215589,0.49372759856630827,1100,0.017925363590279745,0.5463636363636364
cn_sw,li2win2_de1_wang75r101.0_miao6,2,2,1,0.75,101.0,6,12,庙,286,28,286,0.006779204714049022,0.5629370629370629,285,0.018871110141965148,0.5719298245614035,281,0.015966642167728952,0.5409252669039146
cn_sw,li2win2_de1_wang75r101.0_miao8,2,2,1,0.75,101.0,8,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang75r101.0_miao8,2,2,1,0.75,101.0,8,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang75r101.0_miao8,2,2,1,0.75,101.0,8,12,旺,1123,30,1121,0.0019268481640821718,0.49955396966993754,1116,0.005746434113215589,0.49372759856630827,1100,0.017925363590279745,0.5463636363636364
cn_sw,li2win2_de1_wang75r101.0_miao8,2,2,1,0.75,101.0,8,12,庙,75,23,75,0.010065242268233214,0.6133333333333333,75,0.004046351681013655,0.5066666666666667,73,-0.0072148152438943815,0.4520547945205479
cn_sw,li2win2_de1_wang75r102.0_miao4,2,2,1,0.75,102.0,4,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
cn_sw,li2win2_de1_wang75r102.0_miao4,2,2,1,0.75,102.0,4,12,得,123,30,123,0.00046031537536912623,0.44715447154471544,123,0.012205760719637825,0.5040650406504065,120,0.009250982239377202,0.525
cn_sw,li2win2_de1_wang75r102.0_miao4,2,2,1,0.75,102.0,4,12,旺,1098,30,1096,0.001998577431380288,0.5045620437956204,1091,0.006018539952210873,0.49679193400549954,1076,0.01733992295124641,0.5446096654275093
cn_sw,li2win2_de1_wang75r102.0_miao4,2,2,1,0.75,102.0,4,12,庙,579,28,578,0.0034214013011532093,0.5363321799307958,575,0.011080502281042987,0.5356521739130434,569,0.022164585999917778,0.5536028119507909
cn_sw,li2win2_de1_wang75r102.0_miao6,2,2,1,0.75,102.0,6,12,利,1774,31,1761,-0.001175702831883555,0.4491766042021579,1732,-0.005692227575156531,0.43071593533487296,1702,-0.007376429466433444,0.4218566392479436
