date,open,high,low,close,volume
2013-03-05,96.382881,96.382881,96.382881,96.382881,0
2013-03-08,96.394447,96.394447,96.394447,96.394447,0
2013-03-15,96.176636,96.176636,96.176636,96.176636,0
2013-03-22,96.241203,96.241203,96.241203,96.241203,0
2013-03-25,95.900969,95.900969,95.239785,95.812286,4624920
2013-03-26,95.804585,96.093729,95.804585,96.044579,2973248
2013-03-27,96.043617,96.090841,95.988679,96.021446,3740089
2013-03-28,96.026267,96.132289,96.001207,96.123619,4705800
2013-03-29,96.122653,96.224814,96.113012,96.221924,2363870
2013-04-01,96.221931,96.334696,96.221931,96.329880,3390727
2013-04-02,96.336624,96.519746,96.336624,96.500473,6044974
2013-04-03,96.603598,96.796368,96.602635,96.734680,5218857
2013-04-08,96.739505,96.768419,96.488908,96.663361,4901728
2013-04-09,96.672039,96.686496,96.603601,96.640228,5202728
2013-04-10,96.652755,96.673962,96.645048,96.668175,5596440
2013-04-11,96.672039,96.681672,96.663362,96.673965,6233105
2013-04-12,96.675892,96.753000,96.675892,96.722153,3217067
2013-04-15,96.758773,96.833955,96.758773,96.792511,3866996
2013-04-16,96.864798,96.957327,96.835885,96.880219,5842487
2013-04-17,96.932266,97.038288,96.906242,96.962143,6938238
2013-04-18,96.962133,96.975626,96.481182,96.728889,5125548
2013-04-19,96.591075,96.662396,96.382885,96.488907,4757575
2013-04-22,96.445544,96.469634,96.220007,96.246994,4533829
2013-04-23,96.190122,96.532277,96.190122,96.522636,5041647
2013-04-24,96.517810,96.670092,96.382874,96.531303,4413536
2013-04-25,96.531319,96.670108,96.484095,96.661438,7046000
2013-04-26,96.663360,96.864800,96.663360,96.726974,6273539
2013-05-02,96.768416,96.920699,96.768416,96.861908,5750916
2013-05-03,96.952513,96.967933,96.845528,96.867691,6039168
2013-05-06,96.864807,96.927458,96.778066,96.846497,5376123
2013-05-07,96.872523,96.913003,96.818548,96.893723,5714464
2013-05-08,96.951547,96.951547,96.864806,96.884079,7455555
2013-05-09,96.893721,96.898545,96.863844,96.883118,7053283
2013-05-10,96.878290,96.941904,96.868649,96.914917,8450316
2013-05-13,96.912991,96.913954,96.844552,96.885040,5441812
2013-05-14,96.896608,96.896608,96.864804,96.877335,5898904
2013-05-15,96.876364,96.880218,96.831060,96.839737,7136164
2013-05-16,96.839736,96.854193,96.720220,96.721184,9009052
2013-05-17,96.768414,96.873472,96.740463,96.822388,7086487
2013-05-20,96.816610,96.835891,96.691315,96.795410,7353423
2013-05-21,96.777094,96.802155,96.672043,96.720230,9407254
2013-05-22,96.725051,96.757818,96.705770,96.740471,8669705
2013-05-23,96.750102,96.782877,96.691312,96.733719,9774526
2013-05-24,96.740476,96.771316,96.738549,96.749146,7295212
2013-05-27,96.757816,96.864801,96.757816,96.849380,9268116
2013-05-28,96.855156,96.941904,96.828169,96.855156,8657087
2013-05-29,96.865762,96.874439,96.818538,96.850342,9171076
2013-05-30,96.845527,96.922628,96.816606,96.875404,8699880
2013-05-31,96.874441,96.961183,96.864801,96.867691,7960494
2013-06-03,96.927616,96.927616,96.826128,96.854156,9158604
2013-06-04,96.848364,96.902489,96.821302,96.850296,8070849
2013-06-05,96.837718,96.869610,96.816451,96.826118,11693433
2013-06-06,96.826127,96.849326,96.808732,96.829025,15512041
2013-06-07,96.835802,96.903458,96.802936,96.851265,16057874
2013-06-13,96.853196,96.910219,96.817433,96.856094,15555992
2013-06-14,96.864789,96.903450,96.807766,96.816460,11205383
2013-06-17,96.807764,96.830955,96.751699,96.788429,11798832
2013-06-18,96.789398,96.803896,96.700483,96.737206,11400533
2013-06-19,96.711117,96.772977,96.362202,96.430832,8928308
2013-06-20,96.460796,96.467558,94.719122,95.550331,6317571
2013-06-21,95.501990,95.906961,95.501990,95.715591,9627061
2013-06-24,95.772613,96.168891,95.203335,95.742653,8043812
2013-06-25,95.830619,96.349637,95.752330,96.288750,7595679
2013-06-26,96.226887,97.135420,96.226887,96.684052,8553348
2013-06-27,96.715942,96.954675,96.715942,96.780701,12622401
2013-06-28,96.812597,96.940175,96.681149,96.814529,10847632
2013-07-01,96.841594,96.897651,96.716915,96.807770,7634128
2013-07-02,96.844490,96.853191,96.787467,96.814529,7186540
2013-07-03,96.814536,96.835803,96.717885,96.759445,6593700
2013-07-04,96.759436,96.779737,96.720775,96.756538,4767950
2013-07-05,96.784569,96.835796,96.749771,96.814529,4818532
2013-07-08,96.817430,96.872521,96.817430,96.850296,4781450
2013-07-09,96.864797,96.864797,96.585471,96.724648,3442390
2013-07-10,96.739137,96.787466,96.662787,96.664719,4940010
2013-07-11,96.659891,96.681150,95.976559,96.109940,3679380
2013-07-12,96.120560,96.249110,95.876997,95.961090,4202446
2013-07-15,95.962053,96.076099,95.913724,96.059669,5423526
2013-07-16,96.057744,96.057744,95.912765,96.004585,5679440
2013-07-17,96.004584,96.023911,95.799676,95.837372,4501466
2013-07-18,95.830612,95.906963,95.698198,95.825775,4885729
2013-07-19,95.802586,96.052910,95.802586,95.853813,4209701
2013-07-22,95.853818,95.879907,95.785188,95.788094,4881317
2013-07-23,95.796781,95.820945,95.762956,95.795815,8591011
2013-07-24,95.800651,95.811277,95.619908,95.688530,4932000
2013-07-25,95.637306,95.694337,95.406309,95.637306,6536167
2013-07-26,95.674034,96.217223,95.673068,95.703995,3462416
2013-07-29,95.733960,95.934997,95.729123,95.762955,5424672
2013-07-30,95.762959,96.352538,95.762959,95.874107,5281175
2013-07-31,95.922433,96.081910,95.888601,96.054848,7834720
2013-08-01,96.073212,96.168897,96.052912,96.150536,7890440
2013-08-02,96.217233,96.265555,95.938873,95.956268,4920114
2013-08-05,95.967868,96.032626,95.924376,95.956268,8271368
2013-08-06,95.971723,96.021984,95.932095,95.965927,8345582
2013-08-07,96.014245,96.014245,95.588980,95.633438,5291332
2013-08-08,95.681778,95.695310,95.398588,95.482674,5292602
2013-08-09,95.444010,95.628617,95.429513,95.454643,6374256
2013-08-12,95.453662,95.529046,95.299981,95.337677,6348849
2013-08-13,95.347352,95.392776,95.159847,95.173378,6200700
2013-08-14,95.173375,95.210105,94.903716,94.913376,5754297
2013-08-15,94.913376,94.960739,94.699782,94.943344,5583282
2013-08-16,94.946246,95.163712,94.939477,95.141479,5662209
2013-08-19,95.153078,95.153078,94.707513,94.722977,4591156
2013-08-20,94.722974,94.814795,94.448485,94.764534,3924920
2013-08-21,94.751970,94.936578,94.622461,94.797401,4947322
2013-08-22,94.804166,94.864094,94.719114,94.721046,5466494
2013-08-23,94.799331,95.042893,94.729743,94.968475,3926494
2013-08-26,94.968471,95.297085,94.960736,95.011963,4382332
2013-08-27,95.086382,95.975588,95.009066,95.014862,6113420
2013-08-28,95.024537,95.045797,94.622464,94.686256,5126603
2013-08-29,94.692052,95.028401,94.690120,94.733612,8060331
2013-08-30,94.767447,94.854430,94.739418,94.851532,7201096
2013-09-02,94.806093,94.932711,94.796433,94.838959,4572466
2013-09-03,94.835104,94.844764,94.717187,94.789673,6957305
2013-09-04,94.789666,94.815763,94.730711,94.732643,7778241
2013-09-05,94.723941,94.748105,94.661122,94.677551,9354972
2013-09-06,94.687217,94.756805,94.622459,94.627289,7201577
2013-09-09,94.610872,94.660167,94.535480,94.549011,4018065
2013-09-10,94.555767,94.574128,94.458150,94.464912,5095591
2013-09-11,94.448491,94.448491,93.974897,94.141136,1755291
2013-09-12,94.023213,94.318002,94.023213,94.091835,3701651
2013-09-13,94.137268,94.200087,94.087007,94.149834,4895319
2013-09-16,94.235853,94.506478,94.166265,94.436890,4878499
2013-09-17,94.256152,94.678519,94.256152,94.486183,6392623
2013-09-18,94.486186,94.704618,94.457184,94.629227,4967311
2013-09-23,94.633090,94.915314,94.332497,94.668846,7947353
2013-09-24,94.699795,94.718156,94.438830,94.514221,9305282
2013-09-25,94.545136,94.727811,94.332500,94.609894,8619322
2013-09-26,94.574137,94.988775,94.574137,94.843796,9583010
2013-09-27,94.815762,94.897915,94.767440,94.807068,7478482
2013-09-30,94.808036,94.926911,94.807070,94.852493,5271572
2013-10-08,94.855388,95.105720,94.855388,94.898880,4248850
2013-10-09,94.905652,95.204305,94.332502,94.969444,3314898
2013-10-10,94.969440,95.056424,94.787731,94.913376,2328174
2013-10-11,94.989738,95.018732,94.835098,94.899849,2521314
2013-10-14,94.899844,94.899844,94.622457,94.723938,3684866
2013-10-15,94.734583,95.675974,94.641796,94.710419,8270577
2013-10-16,94.715243,94.859249,94.675615,94.785797,6919713
2013-10-17,94.793540,94.796438,94.463952,94.596367,6661377
2013-10-18,94.596369,94.707517,94.530645,94.607002,11440414
2013-10-21,94.601201,94.656292,94.545144,94.578003,7692117
2013-10-22,94.517097,94.574120,94.462006,94.534492,7031899
2013-10-23,94.527745,94.609899,94.507445,94.574135,6920836
2013-10-24,94.525811,94.598297,94.384695,94.416588,9026666
2013-10-25,94.400160,94.457183,94.296747,94.324776,8583617
2013-10-28,94.494880,94.494880,94.141136,94.310280,9137147
2013-10-29,94.417570,94.501656,94.184634,94.225227,7924694
2013-10-30,94.231991,94.304477,94.128571,94.175934,13701133
2013-10-31,94.250345,94.523867,94.207819,94.464912,16006073
2013-11-01,94.467818,94.652426,94.467818,94.542244,10255242
2013-11-04,94.552872,94.686253,94.276444,94.431091,6579070
2013-11-05,94.451390,94.494881,94.148872,94.308342,7885461
2013-11-06,94.314141,94.340238,93.947832,94.040611,11760610
