date,open,high,low,close,volume
2002-07-30,35.936778,36.002718,35.835670,35.835670,6100
2002-07-31,36.024702,36.398359,36.002724,36.279667,29400
2002-08-01,36.284073,36.495077,36.284073,36.486286,25000
2002-08-02,36.556596,36.969811,36.433507,36.859913,52800
2002-08-05,36.943426,37.119264,36.859902,37.022552,61100
2002-08-06,36.868709,36.881897,36.582973,36.706059,64900
2002-08-07,36.750040,36.987421,36.644538,36.793999,40300
2002-08-08,36.741250,36.824770,36.644538,36.793999,40900
2002-08-09,36.925857,37.312698,36.925857,37.312698,35900
2002-08-12,37.497351,38.112779,37.427014,37.541309,32100
2002-08-13,37.708372,38.011693,37.528140,38.002899,75400
2002-08-14,38.446839,38.640261,38.134728,38.147915,130000
2002-08-15,37.972108,38.024861,37.739124,37.813854,87100
2002-08-16,37.998491,38.033656,37.286348,37.391850,85000
2002-08-19,37.387441,37.514921,37.237978,37.506130,47300
2002-08-20,37.638019,37.932546,37.629225,37.923752,40800
2002-08-21,37.664408,37.849036,37.642427,37.721554,40000
2002-08-22,37.607253,37.607253,37.391850,37.391850,34400
2002-08-23,37.453364,37.783059,37.453364,37.761082,20100
2002-08-26,37.673176,37.897369,37.659988,37.796265,23900
2002-08-27,37.541303,37.664389,37.453383,37.558887,301800
2002-08-28,37.822640,37.884183,37.734719,37.747910,18100
2002-08-29,38.139137,38.183096,37.958902,38.051216,135700
2002-08-30,38.134745,38.301790,38.002866,38.279812,78100
2002-09-03,38.444465,38.868290,38.409146,38.868290,102100
2002-09-04,38.863867,38.983070,38.779984,38.859451,66300
2002-09-05,39.102296,39.137615,38.576928,39.071392,648400
2002-09-06,38.837402,38.934529,38.497457,38.612244,140000
2002-09-09,38.629907,38.775598,38.523952,38.554855,83800
2002-09-10,38.484230,38.850663,38.409178,38.740292,336000
2002-09-11,38.409162,38.541609,38.298791,38.537193,177700
2002-09-12,38.621080,38.912458,38.616664,38.837406,43400
2002-09-13,38.996390,39.265696,38.930166,39.195057,155100
2002-09-16,39.380411,39.389242,39.247967,39.261211,73000
2002-09-17,39.133176,39.433385,39.009560,39.336258,75400
2002-09-18,39.362772,39.539363,39.300961,39.345112,196600
2002-09-19,39.601165,39.632069,39.406914,39.609997,109900
2002-09-20,39.490845,39.521749,39.318667,39.424625,113500
2002-09-23,39.733627,39.839582,39.632084,39.777775,163200
2002-09-24,39.866085,40.148635,39.826349,40.033848,251900
2002-09-25,39.777792,39.892579,39.406947,39.548222,127200
2002-09-26,39.314204,39.526114,39.119949,39.455479,429000
2002-09-27,39.526135,39.751293,39.504063,39.751293,298200
2002-09-30,40.025008,40.130963,39.768946,39.910221,297800
2002-10-01,39.512735,39.574778,39.353194,39.415237,257500
2002-10-02,39.548140,39.654503,39.370873,39.641205,91000
2002-10-03,39.574730,39.667795,39.353147,39.543709,29900
2002-10-04,39.175905,39.760885,39.175905,39.667820,131000
2002-10-07,39.840627,39.867216,39.645633,39.734268,433800
2002-10-08,39.663356,40.115384,39.601313,39.747559,530900
2002-10-09,40.017899,40.053350,39.862788,39.951424,402900
2002-10-10,39.960289,39.960289,39.565872,39.636780,97100
2002-10-11,39.486111,39.539292,39.025217,39.167030,421800
2002-10-14,39.220193,39.242353,39.029632,39.109402,18300
2002-10-15,38.555467,38.688418,38.178776,38.183208,297100
