date,value
2021-09-03,423.462433
2021-09-07,421.948364
2021-09-08,421.434296
2021-09-09,419.630524
2021-09-10,416.321930
2021-09-13,417.387329
2021-09-14,415.134949
2021-09-15,418.602448
2021-09-16,417.938782
2021-09-17,413.867645
2021-09-20,406.966705
2021-09-21,406.582397
2021-09-22,410.548492
2021-09-23,415.536652
2021-09-24,416.221100
2021-09-27,415.030334
2021-09-28,406.666748
2021-09-29,407.351196
2021-09-30,402.372406
2021-10-01,407.154266
2021-10-04,401.903564
2021-10-05,406.085358
2021-10-06,407.773071
2021-10-07,411.298615
2021-10-08,410.548492
2021-10-11,407.576263
2021-10-12,406.572937
2021-10-13,408.035583
2021-10-14,414.899048
2021-10-15,418.058838
2021-10-18,419.296570
2021-10-19,422.531250
2021-10-20,424.190826
2021-10-21,425.297333
2021-10-22,424.856659
2021-10-25,427.135071
2021-10-26,427.519409
2021-10-27,425.625488
2021-10-28,429.732269
2021-10-29,430.604279
2021-11-01,431.345001
2021-11-02,433.088959
2021-11-03,435.733063
2021-11-04,437.786530
2021-11-05,439.305450
2021-11-08,439.680511
2021-11-09,438.227142
2021-11-10,434.701630
2021-11-11,434.842316
2021-11-12,438.124023
2021-11-15,438.274017
2021-11-16,440.008698
2021-11-17,438.939758
2021-11-18,440.430603
2021-11-19,439.643036
2021-11-22,438.405396
2021-11-23,438.986603
2021-11-24,440.158722
2021-11-26,430.341766
2021-11-29,435.620544
2021-11-30,427.144409
2021-12-01,422.400024
2021-12-02,428.869629
2021-12-03,425.137939
2021-12-06,430.172943
2021-12-07,439.071014
2021-12-08,440.233704
2021-12-09,437.261444
2021-12-10,441.377625
2021-12-13,437.467712
2021-12-14,434.457855
2021-12-15,441.246338
2021-12-16,437.355255
2021-12-17,432.700409
2021-12-20,428.099487
2021-12-21,435.701965
2021-12-22,440.058441
2021-12-23,442.796600
2021-12-27,449.063019
2021-12-28,448.696106
2021-12-29,449.270081
2021-12-30,448.028015
2021-12-31,446.898926
2022-01-03,449.486481
2022-01-04,449.335907
2022-01-05,440.707672
2022-01-06,440.293610
2022-01-07,438.552979
2022-01-10,438.007263
2022-01-11,441.996796
2022-01-12,443.191711
2022-01-13,437.085144
2022-01-14,437.263947
2022-01-18,429.520142
2022-01-19,425.060181
2022-01-20,420.355560
2022-01-21,412.103729
2022-01-24,413.853882
2022-01-25,408.801117
2022-01-26,407.775543
2022-01-27,405.761932
2022-01-28,415.839172
2022-01-31,423.328918
2022-02-01,426.189362
2022-02-02,430.329315
2022-02-03,420.214478
2022-02-04,422.190369
2022-02-07,420.835449
2022-02-08,424.297974
2022-02-09,430.508118
2022-02-10,422.773773
2022-02-11,414.437134
2022-02-14,413.082214
2022-02-15,419.744019
2022-02-16,420.214478
2022-02-17,411.238098
2022-02-18,408.575317
2022-02-22,404.190643
2022-02-23,397.020844
2022-02-24,402.995605
2022-02-25,411.887360
2022-02-28,410.833435
2022-03-01,404.576416
