date,open,high,low,close,volume
1990-12-19,96.0500,99.9800,95.7900,99.9800,1260
1990-12-20,104.3000,104.3900,99.9800,104.3900,197
1990-12-21,109.0700,109.1300,103.7300,109.1300,28
1990-12-24,113.5700,114.5500,109.1300,114.5500,32
1990-12-25,120.0900,120.2500,114.5500,120.2500,15
1990-12-26,125.2700,125.2700,120.2500,125.2700,100
1990-12-27,125.2700,125.2800,125.2700,125.2800,66
1990-12-28,126.3900,126.4500,125.2800,126.4500,108
1990-12-31,126.5600,127.6100,126.4800,127.6100,78
1991-01-02,127.6100,128.8400,127.6100,128.8400,91
1991-01-03,128.8400,130.1400,128.8400,130.1400,141
1991-01-04,131.2700,131.4400,130.1400,131.4400,420
1991-01-07,131.9900,132.0600,131.4500,132.0600,217
1991-01-08,132.6200,132.6800,132.0600,132.6800,2926
1991-01-09,133.3000,133.3400,132.6800,133.3400,5603
1991-01-10,133.9300,133.9700,133.3400,133.9700,9990
1991-01-11,134.6100,134.6100,134.5100,134.6000,13327
1991-01-14,134.1100,135.1900,134.1100,134.6700,12530
1991-01-15,134.2100,134.7400,134.1900,134.7400,1446
1991-01-16,134.1900,134.7400,134.1400,134.2400,509
1991-01-17,133.6700,134.2500,133.6500,134.2500,658
1991-01-18,133.7000,134.2500,133.6700,134.2400,3004
1991-01-21,133.7000,134.2400,133.6600,134.2400,2051
1991-01-22,133.7200,134.2400,133.6600,133.7200,354
1991-01-23,133.1700,133.7200,133.1400,133.1700,1095
1991-01-24,132.6100,133.1700,132.5700,132.6100,1857
1991-01-25,132.0500,132.0700,132.0300,132.0500,3447
1991-01-28,131.4600,131.5500,131.4600,131.4600,5107
1991-01-29,130.9500,130.9700,130.9500,130.9500,1387
1991-01-30,130.4400,130.9500,130.4100,130.4400,527
1991-01-31,129.9300,130.4600,129.9300,129.9700,510
1991-02-01,129.5000,129.9700,129.4500,129.5100,345
1991-02-04,129.0500,129.5800,129.0500,129.0500,553
1991-02-05,128.5600,128.5800,128.5300,128.5800,8562
1991-02-06,129.1300,129.1500,128.0600,129.1400,6641
1991-02-07,129.7400,129.7900,129.1400,129.7900,2133
1991-02-08,130.3600,130.3900,129.7900,130.3800,1234
1991-02-11,130.9200,130.9700,130.3900,130.9700,9317
1991-02-12,131.5400,131.5600,130.9700,131.3500,3774
1991-02-13,131.9300,131.9300,131.3500,131.9200,1152
1991-02-14,132.5300,132.5300,132.3000,132.5300,3624
1991-02-19,133.1200,133.1400,133.0800,133.1300,1748
1991-02-20,133.6300,133.6700,133.1300,133.6700,876
1991-02-21,134.2400,134.2800,133.6700,134.2800,3220
1991-02-22,134.8500,134.8700,134.2800,134.8700,3427
1991-02-25,134.3700,134.8700,134.3300,134.4000,810
1991-02-26,133.9000,134.4400,133.9000,133.9300,1094
1991-02-27,133.4400,133.9800,133.4400,133.4700,214
1991-02-28,132.9900,133.5200,132.9800,133.0100,2258
1991-03-01,132.5300,132.5300,132.4700,132.5300,7124
1991-03-04,132.0900,132.0900,131.9800,131.9900,2518
1991-03-05,131.4200,131.9900,131.4100,131.4600,982
1991-03-06,130.8900,130.9500,130.8900,130.9400,719
1991-03-07,130.4100,130.9400,130.4100,130.4100,568
1991-03-08,129.8400,130.4100,129.8400,129.8900,933
1991-03-11,129.3000,129.8900,129.3000,129.3100,514
1991-03-12,128.7300,129.3100,128.7300,128.7700,957
1991-03-13,126.1300,128.7700,126.1300,126.1500,498
1991-03-14,125.6100,126.1500,125.6100,125.6300,326
1991-03-15,125.0800,125.6200,125.0800,125.1700,790
1991-03-18,124.7000,125.1700,124.6900,124.7100,1250
1991-03-19,124.2300,124.7100,124.2200,124.2200,892
1991-03-20,123.6600,124.2100,123.6300,123.6600,678
1991-03-21,123.1400,123.6600,123.1200,123.1200,151
1991-03-22,122.6200,123.1200,122.6200,122.6200,207
1991-03-25,122.1200,122.6200,122.1000,122.1200,443
1991-03-26,121.6200,122.1400,121.6200,121.6200,1164
1991-03-27,121.1200,121.6400,121.1200,121.1200,668
1991-03-28,120.6500,121.1500,120.6100,120.6100,961
1991-03-29,120.1600,120.6100,120.1100,120.1900,2185
1991-04-01,120.6900,120.7300,119.6800,120.7300,11999
1991-04-02,121.2100,121.2900,120.7300,121.2100,816
1991-04-03,121.7100,121.7100,121.2100,121.7100,2063
1991-04-04,122.2000,122.2000,121.2400,121.7200,10517
1991-04-05,121.0700,121.7300,121.0300,121.5400,11589
1991-04-08,121.1100,121.1100,121.0500,121.0900,1862
1991-04-09,120.6000,121.1000,120.6000,120.6200,320
1991-04-10,120.1500,120.6200,120.0900,120.1600,466
1991-04-11,119.6400,120.1600,119.6200,119.6400,239
1991-04-12,119.2000,119.6500,119.1500,119.2100,399
1991-04-15,118.7300,119.2200,118.7200,118.7700,301
1991-04-16,118.3600,118.7700,118.3400,118.3400,105
1991-04-17,117.9200,118.3400,117.8900,117.9000,201
1991-04-18,117.4500,117.9300,117.4500,117.4500,178
1991-04-19,117.0800,117.5000,117.0500,117.0800,646
1991-04-22,116.6300,117.0800,116.5800,116.6300,430
1991-04-23,116.2100,116.6300,116.1500,116.1900,282
1991-04-24,115.7000,116.1900,115.7000,115.7900,148
1991-04-25,115.3800,115.7900,115.3300,115.3600,1495
1991-04-26,116.3100,116.3100,114.5200,115.5600,13354
1991-04-29,114.8600,116.2900,114.7500,114.7500,8411
1991-04-30,113.8900,114.8700,113.8900,113.9400,4850
1991-05-02,113.0400,113.2000,113.0300,113.1600,1465
1991-05-03,112.4600,113.1700,112.3000,112.4100,4230
1991-05-06,111.6500,112.4100,111.5700,111.6100,2764
1991-05-07,110.8000,110.9000,110.8000,110.8200,1875
1991-05-08,110.1600,110.8200,110.0000,110.0300,423
1991-05-09,109.3600,110.1200,109.2900,109.2900,2255
