date,open,high,low,close,volume
2005-01-04,996.6800,996.6800,984.8000,986.9300,2323762
2005-01-05,986.5700,1008.8600,985.6800,1003.6300,3486101
2005-01-06,1003.4900,1003.4900,990.7900,994.6000,2933905
2005-01-07,993.4300,1009.0000,990.4500,997.6100,3391626
2005-01-10,996.9300,1006.4600,993.1200,1006.3400,2949405
2005-01-11,1006.2100,1009.5000,999.8600,1008.3400,3136115
2005-01-12,1008.0100,1008.7400,998.3600,1008.6200,3196393
2005-01-13,1008.1000,1014.8400,1005.3500,1013.0700,4715733
2005-01-14,1012.7000,1019.4800,999.2700,1000.1700,4016937
2005-01-17,990.9900,991.0200,974.3300,977.5200,4358603
2005-01-18,977.6000,991.8400,974.1500,991.4200,4516132
2005-01-19,991.2900,991.2900,981.2300,986.2400,4255249
2005-01-20,983.2000,983.2000,966.8900,972.4600,4652048
2005-01-21,971.5000,989.7200,951.4300,988.5200,6185255
2005-01-24,1009.9500,1009.9500,998.3700,1008.1800,7323355
2005-01-25,1006.0000,1006.0000,989.9500,999.5500,4694803
2005-01-26,997.6400,997.6400,985.6700,987.9600,4113900
2005-01-27,986.1500,986.1500,970.3500,971.3700,4123213
2005-01-28,971.3700,971.9400,949.1100,952.4100,4072373
2005-01-31,948.4400,948.4400,921.5800,922.6500,4095099
2005-02-01,919.8000,929.6900,911.9300,913.3300,4199745
2005-02-02,913.0300,964.4200,913.0300,964.2400,6553566
2005-02-03,963.7500,967.9400,944.7600,945.3100,6371300
2005-02-04,944.4500,963.8100,943.4700,962.0300,5193013
2005-02-16,967.4300,979.3000,965.9400,972.3400,4693322
2005-02-17,971.8400,977.4400,964.3200,977.2700,4031958
2005-02-18,977.1200,977.1200,964.5500,964.7700,4112811
2005-02-21,965.0000,981.8900,964.4700,981.8200,4765203
2005-02-22,982.4200,1008.6700,980.5100,1007.6900,9575789
2005-02-23,1008.2900,1023.3300,1002.8000,1019.2600,10201823
2005-02-24,1018.2900,1024.8700,1012.4500,1024.4500,8683232
2005-02-25,1024.5700,1035.4700,1023.7400,1024.1200,9650761
2005-02-28,1023.1900,1026.0400,1014.9400,1020.8500,7028051
2005-03-01,1020.6000,1023.9600,1011.5600,1021.1600,6675636
2005-03-02,1021.3600,1028.3300,1005.3400,1006.1500,7457971
2005-03-03,1004.1000,1011.7000,996.3600,1011.2900,5372494
2005-03-04,1011.2000,1012.6700,1001.8500,1003.2100,4525189
2005-03-07,1004.3400,1008.3600,1001.8600,1006.9500,4475140
2005-03-08,1007.6800,1029.4600,1007.6800,1029.4600,7187007
2005-03-09,1031.6000,1034.6200,1024.8900,1032.5500,8257822
2005-03-10,1032.2700,1032.2700,1002.4200,1005.5500,7106020
2005-03-11,1003.7800,1010.8600,999.1100,1009.4300,5955310
2005-03-14,1009.1800,1016.5400,991.0600,1007.7700,7550503
2005-03-15,1007.8900,1007.8900,992.0200,993.8300,6499568
