date,open,high,low,close,volume
2015-07-24,2976.9400,3014.1800,2879.2600,2897.8200,58741276
2015-07-27,2822.3700,2924.0800,2683.0500,2683.4500,55582922
2015-07-28,2546.4100,2705.1800,2492.1900,2581.9600,58035382
2015-07-29,2617.9400,2693.9900,2483.9200,2693.8700,52023480
2015-07-30,2671.4600,2707.7600,2556.0900,2561.1900,48185188
2015-07-31,2507.2700,2605.3400,2499.2500,2539.8400,38567344
2015-08-03,2475.3300,2494.8000,2371.4800,2399.2700,39835425
2015-08-04,2396.4100,2546.1600,2380.2800,2546.1600,42143742
2015-08-05,2542.2700,2584.1900,2480.4500,2502.0400,46817454
2015-08-06,2441.9600,2517.9900,2430.5300,2480.9300,33923607
2015-08-07,2509.9600,2586.5300,2505.2700,2576.9900,42575831
2015-08-10,2606.7400,2726.9000,2593.4100,2706.7200,47852695
2015-08-11,2705.0400,2747.8300,2675.1500,2698.9100,48057874
2015-08-12,2658.8400,2700.4000,2622.1900,2622.1900,38304000
2015-08-13,2608.7400,2684.2600,2578.9100,2684.2600,37616566
2015-08-14,2713.7800,2725.4700,2664.4200,2674.0200,40688352
2015-08-17,2665.3700,2676.7200,2613.7800,2666.2900,36547442
2015-08-18,2674.4200,2720.5800,2488.6100,2504.1700,49129700
2015-08-19,2427.9400,2584.3600,2359.1700,2570.6900,43737324
2015-08-20,2556.7700,2610.9000,2508.3500,2508.8200,39721275
2015-08-21,2452.6200,2480.6800,2340.9200,2341.9500,35141461
2015-08-24,2222.5400,2246.5500,2152.6100,2152.6100,23049576
2015-08-25,1996.0400,2048.0300,1987.1200,1990.7100,27176061
2015-08-26,1975.9200,2044.6600,1875.0300,1890.0400,46445010
2015-08-27,1924.7800,1959.9800,1843.1900,1959.4900,40510061
2015-08-28,1990.3500,2086.8700,1960.3900,2082.1200,45280230
2015-08-31,2056.2900,2058.8500,1987.5800,1996.8700,35634528
2015-09-01,1959.4600,1959.4600,1877.3600,1889.4900,31889888
2015-09-02,1787.7100,1953.9100,1779.1800,1855.0300,38372944
2015-09-07,1882.8600,1953.4000,1878.2600,1893.5200,37806241
2015-09-08,1875.6700,2004.8100,1859.2100,2001.1600,36849648
2015-09-09,2023.3100,2102.2300,2017.1000,2071.7200,50760169
2015-09-10,2030.0300,2078.4200,2024.8900,2039.1200,35482570
2015-09-11,2039.0100,2084.0500,2029.8100,2060.5100,32555430
2015-09-14,2068.2000,2075.6700,1905.2000,1906.2100,34890885
2015-09-15,1843.2300,1892.8100,1794.2900,1797.5600,33039214
2015-09-16,1813.7300,1928.7800,1808.7500,1926.2500,39024402
2015-09-17,1943.2900,2020.5500,1922.8000,1933.3000,47985103
2015-09-18,1948.1200,1995.5000,1922.1400,1983.3000,37674215
2015-09-21,1950.3300,2080.2200,1945.3500,2079.0600,43477604
2015-09-22,2082.3400,2108.5600,2042.1300,2078.7200,47584443
2015-09-23,2039.4900,2103.2200,2036.0600,2077.9900,41306381
2015-09-24,2090.5600,2130.4700,2084.3100,2106.5900,43139456
2015-09-25,2091.8500,2106.9500,2002.4500,2020.9700,41100874
2015-09-28,2024.8900,2124.0600,2007.9200,2122.2600,37858681
2015-09-29,2089.5400,2135.5100,2075.9700,2098.5700,38424618
2015-09-30,2111.9900,2124.2900,2049.4300,2082.6700,29708449
2015-10-08,2153.1200,2210.0400,2138.5400,2190.3100,42031221
2015-10-09,2190.8400,2230.0300,2184.5500,2216.6600,42927691
2015-10-12,2233.6100,2344.2100,2232.2700,2316.7800,55775629
2015-10-13,2297.9300,2351.5200,2290.6400,2342.0400,50249441
2015-10-14,2330.0800,2350.5900,2295.6000,2305.0000,52435986
2015-10-15,2300.6200,2406.2100,2296.8000,2404.5300,56549120
2015-10-16,2424.6200,2452.9400,2401.0900,2449.0300,61932152
2015-10-19,2465.1100,2466.4800,2398.3400,2433.6000,57914035
2015-10-20,2430.1800,2520.0800,2427.7800,2511.1600,58460595
2015-10-21,2504.7800,2527.7700,2335.6600,2344.7400,72233597
2015-10-22,2355.1600,2465.1000,2355.1600,2458.1400,59640207
2015-10-23,2488.3100,2549.7600,2461.4900,2538.3800,67588134
2015-10-26,2570.1300,2570.1300,2481.5900,2527.4800,68447319
2015-10-27,2497.1600,2586.9500,2423.6000,2563.9600,62288146
2015-10-28,2551.7000,2583.8200,2473.4700,2485.2400,57717000
2015-10-29,2504.8500,2528.7000,2436.7800,2485.2800,44057659
2015-10-30,2475.2300,2534.4700,2439.1600,2478.2800,50077025
2015-11-02,2416.1000,2513.3200,2408.7800,2432.0400,46816873
2015-11-03,2444.0500,2461.3300,2407.5500,2429.2700,39935035
2015-11-04,2451.2300,2584.3200,2451.2300,2584.3200,58452419
2015-11-05,2587.8200,2630.8300,2542.8500,2564.7200,65112054
2015-11-06,2571.6600,2666.4000,2571.6600,2661.4100,61741798
2015-11-09,2653.3100,2747.7900,2612.2600,2724.6200,68677814
2015-11-10,2710.9000,2783.1200,2700.2900,2746.6100,65216340
2015-11-11,2738.5800,2806.5400,2730.5200,2804.6800,70870881
2015-11-12,2818.5700,2827.7100,2743.2600,2783.3000,74163983
2015-11-13,2751.3900,2772.8200,2681.6100,2710.1600,65461350
2015-11-16,2656.5700,2797.1600,2654.6400,2797.1600,55154365
2015-11-17,2834.9800,2847.9000,2711.5800,2717.0500,73555489
2015-11-18,2727.6100,2741.3300,2655.0600,2661.1700,51626130
2015-11-19,2678.3600,2770.7500,2676.7600,2770.7500,54825139
2015-11-20,2783.0400,2817.9600,2757.8400,2800.1500,69030482
2015-11-23,2797.1200,2839.8400,2759.3100,2770.5800,67520732
2015-11-24,2767.7200,2816.0500,2739.5200,2816.0500,52702492
2015-11-25,2813.5100,2906.8000,2806.8200,2897.5700,66418481
2015-11-26,2911.8500,2915.9500,2831.3800,2833.2000,63202929
2015-11-27,2819.3600,2844.0500,2629.1300,2649.5500,64579689
2015-11-30,2658.9700,2687.0500,2507.3800,2672.5800,60052413
2015-12-01,2669.3000,2700.3500,2621.1700,2655.3500,49682995
2015-12-02,2653.2400,2660.1200,2525.3400,2613.2600,43453059
2015-12-03,2622.4900,2710.8100,2622.4900,2708.1200,43270234
2015-12-04,2702.5600,2749.1800,2679.3500,2692.1600,48329083
2015-12-07,2699.3400,2751.2400,2687.0200,2738.1500,47454318
2015-12-08,2723.6200,2731.7200,2678.6600,2691.6600,51536896
